Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
323,19380.54,411.7155,411.6914,411.7503,25,1,449.6561,0.4907211,0.6076793
324,19440.54,411.8009,411.7757,411.8364,25,1,449.6657,0.462224,0.6559345
325,19500.54,411.8871,411.8603,411.9241,25,1,449.6556,0.4627163,0.8656839
326,19560.54,411.9734,411.9479,412.0089,25,1,449.6419,0.4701455,0.8873911
327,19620.54,412.0592,412.0348,412.0936,25,1,449.6388,0.4844988,0.7737176
328,19680.54,412.1451,412.1203,412.1796,25,1,449.6376,0.4475914,0.7839742
329,19740.54,412.2312,412.2062,412.2641,25,1,449.6269,0.4464674,0.5705553
330,19800.54,412.3169,412.2924,412.3505,25,1,449.6292,0.4901606,0.7462393
331,19860.54,412.4025,412.3767,412.4373,25,1,449.6334,0.4620796,0.815699
332,19920.54,412.4883,412.4633,412.5242,25,1,449.6342,0.4708618,0.8397751
333,19980.54,412.5741,412.5499,412.6112,25,1,449.6313,0.461486,0.6983498
334,20040.54,412.6597,412.6344,412.6964,25,1,449.6368,0.4721257,0.6473619
335,20100.54,412.7456,412.7184,412.7837,25,1,449.6314,0.479486,0.6599025
336,20160.54,412.8316,412.8041,412.8716,25,1,449.6275,0.4659005,0.6123568
337,20220.54,412.9176,412.8929,412.9587,25,1,449.6196,0.4569804,1.039205
338,20280.54,413.0031,412.9789,413.0439,25,1,449.6266,0.446932,0.9905384
339,20340.54,413.089,413.0644,413.1289,25,1,449.6234,0.4729717,0.7962168
340,20400.54,413.1746,413.1504,413.2128,25,1,449.6282,0.4646717,0.6692095
341,20460.54,413.2599,413.2347,413.2958,25,1,449.6384,0.4881069,1.051042
342,20520.54,413.3456,413.3179,413.382,25,1,449.641,0.4937287,0.8208515
343,20580.54,413.4314,413.4009,413.4676,25,1,449.6393,0.4631292,0.8915972
344,20640.54,413.5173,413.4853,413.5533,25,1,449.636,0.450057,0.7342322
345,20700.54,413.6028,413.5714,413.6387,25,1,449.6421,0.4781368,0.5621256
346,20760.54,413.6883,413.6562,413.7236,25,1,449.6506,0.4523424,0.914093
347,20820.54,413.7748,413.7441,413.8105,25,1,449.6324,0.4893119,0.7326786
348,20880.54,413.861,413.8304,413.8961,25,1,449.6206,0.4831827,0.6624999
349,20940.54,413.9466,413.9155,413.9827,25,1,449.624,0.4394229,0.6837102
350,21000.54,414.0323,414.0005,414.0674,25,1,449.6261,0.4947441,0.8705763
351,21060.54,414.1176,414.085,414.153,25,1,449.6366,0.4662778,0.7179163
352,21120.54,414.2029,414.1689,414.2368,25,1,449.6513,0.4931234,0.6272103
353,21180.54,414.2888,414.2552,414.3229,25,1,449.6465,0.4804139,0.5379039
354,21240.54,414.3744,414.3389,414.4082,25,1,449.6495,0.4516299,0.7265589
355,21300.54,414.4605,414.4256,414.4941,25,1,449.6417,0.4865638,0.7305251
356,21360.54,414.5461,414.5112,414.5794,25,1,449.646,0.490315,0.7584218
357,21420.54,414.6319,414.5971,414.6641,25,1,449.6451,0.4254632,0.749394
358,21480.54,414.7177,414.6815,414.7497,25,1,449.6439,0.4406935,0.7798998
359,21540.54,414.8043,414.7683,414.8371,25,1,449.6238,0.4738816,0.49201
360,21600.54,414.8906,414.8552,414.9242,25,1,449.6097,0.4541114,1.046861
361,21660.54,414.9764,414.9405,415.0096,25,1,449.6098,0.4418608,0.9417499
362,21720.54,415.0623,415.0263,415.0975,25,1,449.6051,0.4705668,0.4770583
363,21780.54,415.148,415.1101,415.1836,25,1,449.6065,0.4392069,0.8934236
364,21840.54,415.234,415.1965,415.2701,25,1,449.6019,0.4617454,0.6848015
365,21900.54,415.3196,415.282,415.3552,25,1,449.6048,0.495297,0.9431342
366,21960.54,415.4046,415.3694,415.44,25,1,449.6239,0.4740883,0.8489593
367,22020.54,415.4896,415.4531,415.5248,25,1,449.644,0.4645551,0.8036632
368,22080.54,415.5754,415.5396,415.6115,25,1,449.6431,0.4466438,0.6332588
369,22140.54,415.6619,415.6266,415.6974,25,1,449.6254,0.4775946,0.487893
370,22200.54,415.7475,415.7128,415.7839,25,1,449.6291,0.4600478,0.996312
371,22260.54,415.8331,415.7985,415.8692,25,1,449.6324,0.4718869,0.5640886
372,22320.54,415.9186,415.8853,415.9545,25,1,449.6393,0.4413739,0.787371
373,22380.54,416.0043,415.9712,416.0405,25,1,449.6417,0.4908466,0.5637028
374,22440.54,416.0901,416.0575,416.1259,25,1,449.6404,0.4145624,0.9164397
375,22500.54,416.1763,416.1436,416.2126,25,1,449.6279,0.4763051,0.6228088
376,22560.54,416.2621,416.2291,416.2971,25,1,449.6284,0.4662266,0.6457737
377,22620.54,416.3483,416.3148,416.3845,25,1,449.6176,0.4962713,0.8810141
378,22680.54,416.434,416.3998,416.4706,25,1,449.6186,0.4666044,1.014567
379,22740.54,416.5197,416.4836,416.5576,25,1,449.6193,0.4775367,0.8870707
380,22800.54,416.6059,416.57,416.6431,25,1,449.6088,0.47674,0.9509253
381,22860.54,416.6923,416.6558,416.7291,25,1,449.5947,0.4994063,0.8252942
382,22920.54,416.778,416.7406,416.8157,25,1,449.5944,0.4627304,0.834288
383,22980.54,416.864,416.827,416.902,25,1,449.5895,0.4477046,0.9357966
384,23040.54,416.9501,416.9125,416.9891,25,1,449.5805,0.417493,0.9507877
385,23100.54,417.036,416.9979,417.0753,25,1,449.5772,0.3771384,1.138837
386,23160.54,417.1218,417.0824,417.1613,25,1,449.5769,0.4826432,0.5222607
387,23220.54,417.2076,417.1683,417.2467,25,1,449.5745,0.4751903,0.7501351
388,23280.54,417.2928,417.2538,417.3316,25,1,449.59,0.4436816,0.6703499
389,23340.54,417.3786,417.3374,417.4157,25,1,449.5899,0.472136,1.023025
390,23400.54,417.4639,417.4214,417.5003,25,1,449.601,0.4855971,0.704255
391,23460.54,417.55,417.5091,417.5853,25,1,449.5923,0.4948284,0.919542
392,23520.54,417.6357,417.5945,417.6719,25,1,449.5941,0.4780588,0.9140487
393,23580.54,417.7218,417.6795,417.7589,25,1,449.5861,0.4244915,0.7544475
394,23640.54,417.8077,417.7654,417.8448,25,1,449.5819,0.4864676,0.803297
395,23700.54,417.8932,417.8502,417.9312,25,1,449.5884,0.4849086,1.074231
396,23760.54,417.9789,417.9355,418.0173,25,1,449.5916,0.4420058,0.9008505
397,23820.54,418.065,418.0221,418.1039,25,1,449.5819,0.4704503,0.4228582
398,23880.54,418.1502,418.1074,418.1901,25,1,449.5945,0.4380087,0.6938084
399,23940.54,418.2364,418.1938,418.2776,25,1,449.5842,0.44528,0.4833092
400,24000.54,418.3219,418.2783,418.3631,25,1,449.5905,0.4730432,0.6515546
401,24060.54,418.4081,418.3638,418.4498,25,1,449.5816,0.4560556,0.7621698
402,24120.54,418.4939,418.451,418.5372,25,1,449.58,0.4931056,0.8228611
403,24180.54,418.5797,418.5363,418.6231,25,1,449.5789,0.4927845,0.7236878
404,24240.54,418.6653,418.623,418.7093,25,1,449.5825,0.4370897,0.9608424
405,24300.54,418.7515,418.709,418.7958,25,1,449.5717,0.4904985,0.6978998
406,24360.54,418.8371,418.7964,418.8806,25,1,449.5763,0.4784332,0.5808402
407,24420.54,418.9226,418.8833,418.9655,25,1,449.5817,0.4408496,1.015555
408,24480.54,419.0077,418.9684,419.0507,25,1,449.5993,0.4699225,0.6850926
409,24540.54,419.0942,419.0536,419.1378,25,1,449.581,0.4519125,1.13489
410,24600.54,419.1797,419.139,419.2255,25,1,449.5869,0.4608406,0.8362455
411,24660.54,419.2654,419.225,419.3119,25,1,449.589,0.4541576,0.8738494
412,24720.54,419.351,419.3088,419.3986,25,1,449.5941,0.420978,0.8911577
413,24780.54,419.4366,419.3942,419.4843,25,1,449.5974,0.4532867,0.6551352
414,24840.54,419.522,419.4792,419.57,25,1,449.6067,0.4844589,0.9189848
415,24900.54,419.6076,419.564,419.6563,25,1,449.6105,0.4567592,0.5103662
416,24960.54,419.6938,419.6504,419.7435,25,1,449.6002,0.4595783,0.7521847
417,25020.54,419.7793,419.7361,419.8284,25,1,449.6055,0.4988009,0.7726868
418,25080.54,419.8649,419.8205,419.9149,25,1,449.6098,0.4672612,0.9895065
419,25140.54,419.9511,419.9062,420.0012,25,1,449.5995,0.4683225,0.6710289
420,25200.54,420.0369,419.9917,420.086,25,1,449.5976,0.4567795,0.5607206
421,25260.54,420.1229,420.0791,420.1719,25,1,449.5937,0.4854692,1.011405
422,25320.54,420.2088,420.1658,420.2583,25,1,449.5899,0.4876198,0.6577252
423,25380.54,420.2947,420.2491,420.3456,25,1,449.5861,0.4591868,0.4228837
424,25440.54,420.3805,420.3344,420.4335,25,1,449.585,0.4909905,0.9424325
425,25500.54,420.4664,420.4198,420.5186,25,1,449.582,0.48284,0.7948944
426,25560.54,420.552,420.5058,420.6024,25,1,449.5853,0.4636011,0.8429372
427,25620.54,420.6384,420.5915,420.6886,25,1,449.5687,0.4766547,0.8841593
428,25680.54,420.7237,420.6776,420.7737,25,1,449.5823,0.4759103,1.06216
429,25740.54,420.8092,420.7617,420.8601,25,1,449.5879,0.4759661,0.5682074
430,25800.54,420.8949,420.846,420.9467,25,1,449.5883,0.4102288,0.8370904
431,25860.54,420.9808,420.9314,421.0314,25,1,449.5855,0.4541284,0.5321079
432,25920.54,421.0663,421.0182,421.1174,25,1,449.5918,0.3963577,0.8664008
433,25980.54,421.1521,421.1047,421.2027,25,1,449.5916,0.4863067,0.8958768
434,26040.54,421.2384,421.1908,421.2902,25,1,449.5786,0.47765,0.6957899
435,26100.54,421.3247,421.2775,421.3752,25,1,449.5645,0.4787847,0.673352
436,26160.54,421.4099,421.363,421.4606,25,1,449.5804,0.4679503,0.6119709
437,26220.54,421.4961,421.4505,421.5486,25,1,449.5688,0.4689692,0.7777736
438,26280.54,421.5817,421.5347,421.6354,25,1,449.5728,0.4700408,0.9820355
439,26340.54,421.6677,421.6215,421.7221,25,1,449.5664,0.4938758,0.6737254
440,26400.54,421.7536,421.7079,421.8098,25,1,449.5619,0.4359719,0.9453857
441,26460.54,421.839,421.7933,421.896,25,1,449.572,0.4629529,0.881674
442,26520.54,421.9248,421.8778,421.982,25,1,449.5698,0.4789998,0.8509794
443,26580.54,422.0102,421.9631,422.0682,25,1,449.5799,0.3599531,1.027745
444,26640.54,422.0957,422.0479,422.1543,25,1,449.5873,0.4614294,0.7860255
445,26700.54,422.181,422.136,422.2393,25,1,449.5976,0.4626041,0.9470846
446,26760.54,422.2671,422.2221,422.3255,25,1,449.5909,0.4284555,0.9685196
447,26820.54,422.3532,422.3086,422.4103,25,1,449.5818,0.4614668,0.812651
448,26880.54,422.4387,422.3949,422.4962,25,1,449.589,0.4637558,0.8099717
449,26940.54,422.5246,422.4811,422.5815,25,1,449.584,0.4246964,0.9914581
450,27000.54,422.6104,422.5662,422.665,25,1,449.5844,0.4274265,0.8033535
451,27060.54,422.6962,422.6509,422.7494,25,1,449.584,0.4184845,0.6465584
452,27120.54,422.782,422.7373,422.8361,25,1,449.5825,0.4569826,0.9640621
453,27180.54,422.8674,422.8223,422.9187,25,1,449.5919,0.4857627,0.637568
454,27240.54,422.9527,422.908,423.0036,25,1,449.6024,0.4734025,0.9298597
455,27300.54,423.0381,422.9938,423.0873,25,1,449.6107,0.4360191,1.055222
456,27360.54,423.1232,423.0794,423.1739,25,1,449.6279,0.4878626,1.046312
457,27420.54,423.2094,423.1684,423.26,25,1,449.618,0.4854316,0.4390553
458,27480.54,423.2953,423.2541,423.3466,25,1,449.6133,0.4762448,0.9054974
459,27540.54,423.382,423.3403,423.4337,25,1,449.5913,0.4652698,0.8019091
460,27600.54,423.4675,423.4256,423.5202,25,1,449.5963,0.4441039,0.4688528
461,27661.94,423.5531,423.5103,423.6069,25,1,449.6013,0.4889482,0.4263264
462,27721.94,423.6392,423.5969,423.6938,25,1,449.5942,0.4785272,0.8325448
463,27781.94,423.7252,423.6823,423.7784,25,1,449.5881,0.4756718,0.721886
464,27841.94,423.8107,423.7678,423.8652,25,1,449.5928,0.482114,0.6332533
465,27901.94,423.8965,423.854,423.9518,25,1,449.5915,0.47814,0.851056
466,27961.94,423.9829,423.9413,424.0386,25,1,449.5768,0.4556919,0.7368878
467,28021.94,424.0684,424.0266,424.1252,25,1,449.5844,0.4981242,0.5593121
468,28081.94,424.1547,424.1125,424.2129,25,1,449.5702,0.4658665,0.8317375
469,28141.94,424.2404,424.198,424.2973,25,1,449.5716,0.4505796,1.042984
470,28201.94,424.3262,424.2851,424.3836,25,1,449.5701,0.4232351,0.8348516
471,28261.94,424.4119,424.3702,424.4694,25,1,449.5733,0.4704908,1.090085
472,28321.94,424.4985,424.4574,424.5564,25,1,449.552,0.4605781,0.7881518
473,28381.94,424.5841,424.5412,424.6417,25,1,449.5549,0.4876789,0.6839708
474,28441.94,424.6702,424.6272,424.729,25,1,449.5472,0.4677852,0.8446171
475,28501.94,424.7567,424.7139,424.8176,25,1,449.5275,0.4975229,0.7030607
476,28561.94,424.8428,424.7986,424.9039,25,1,449.5202,0.478678,0.4948299
477,28621.94,424.9286,424.8833,424.9903,25,1,449.5179,0.4709583,0.6171916
478,28681.94,425.0143,424.9677,425.0766,25,1,449.5211,0.4746379,0.8700783
479,28741.94,425.0992,425.0525,425.1622,25,1,449.5412,0.4868611,1.079477
480,28801.94,425.185,425.1399,425.2477,25,1,449.5428,0.4908924,0.7837103
481,28861.94,425.2713,425.2262,425.3349,25,1,449.5277,0.4660715,0.9119442
482,28921.94,425.3572,425.3114,425.4218,25,1,449.5251,0.4753741,0.850377
483,28981.94,425.4424,425.3961,425.5077,25,1,449.5398,0.4887274,0.8974906
484,29041.94,425.5276,425.4814,425.5943,25,1,449.5544,0.4816483,0.7591183
485,29101.94,425.6139,425.5676,425.6817,25,1,449.5403,0.4977922,0.8340272
486,29161.94,425.6999,425.6536,425.7686,25,1,449.5341,0.4718978,0.6829862
487,29221.94,425.7858,425.7382,425.8532,25,1,449.5312,0.4542015,0.6641268
488,29281.94,425.8713,425.8232,425.9381,25,1,449.5359,0.474932,0.6893684
489,29341.94,425.9571,425.9076,426.0232,25,1,449.5358,0.4494132,1.05863
490,29401.94,426.0427,425.9935,426.1082,25,1,449.5413,0.4805306,1.028238
491,29461.94,426.1289,426.0796,426.1933,25,1,449.5297,0.4364744,0.6694199
492,29521.94,426.2143,426.1653,426.2793,25,1,449.5377,0.4705202,0.7401217
493,29581.94,426.3,426.2538,426.3661,25,1,449.5393,0.450847,0.8615056
494,29641.94,426.3856,426.3401,426.4526,25,1,449.5447,0.462068,0.7339124
495,29701.94,426.4717,426.4245,426.5396,25,1,449.5352,0.4443183,0.9607522
496,29761.94,426.5577,426.5129,426.6254,25,1,449.5292,0.4956247,0.9117598
497,29821.94,426.6431,426.5993,426.712,25,1,449.5394,0.3939358,0.9886495
498,29881.94,426.7289,426.684,426.7989,25,1,449.537,0.4199575,0.4834298
499,29941.94,426.8145,426.7703,426.8835,25,1,449.5419,0.4659379,0.7793069
500,30001.94,426.901,426.8564,426.9698,25,1,449.5229,0.4811567,0.8131457
501,30061.94,426.9867,426.9416,427.0544,25,1,449.5243,0.4931488,0.5919343
502,30121.94,427.072,427.0286,427.1397,25,1,449.5381,0.4864298,0.9228595
503,30181.94,427.158,427.1156,427.2258,25,1,449.5319,0.4459999,0.6940855
504,30241.94,427.2437,427.2042,427.3127,25,1,449.5313,0.4742451,0.8296891
505,30301.94,427.3299,427.2904,427.3992,25,1,449.5212,0.474179,0.732011
506,30361.94,427.4156,427.3772,427.4841,25,1,449.5226,0.3924115,1.104946
507,30421.94,427.5011,427.4622,427.569,25,1,449.5299,0.4766035,0.9786915
508,30481.94,427.5864,427.5472,427.6526,25,1,449.5418,0.3896481,1.085353
509,30541.94,427.672,427.6337,427.7397,25,1,449.5447,0.4949947,0.7451605
510,30601.94,427.7577,427.7193,427.8259,25,1,449.548,0.4544727,0.7274455
511,30661.94,427.8435,427.8032,427.9123,25,1,449.5468,0.467344,0.9901071
512,30721.94,427.9291,427.8888,427.9975,25,1,449.5498,0.4237801,0.7484411
513,30781.94,428.0139,427.9739,428.0828,25,1,449.5734,0.4455711,0.9341674
514,30841.94,428.1003,428.0625,428.1681,25,1,449.5597,0.4795781,0.9019835
515,30901.94,428.1862,428.1466,428.2539,25,1,449.5559,0.437948,0.5640739
516,30961.94,428.2716,428.2329,428.3411,25,1,449.5631,0.3805665,0.8297527
517,31021.94,428.3577,428.3186,428.4278,25,1,449.556,0.4405687,0.8747441
518,31081.94,428.4435,428.4052,428.512,25,1,449.5551,0.4785509,0.7944298
519,31141.94,428.53,428.4905,428.5978,25,1,449.5376,0.4813638,0.6780257
520,31201.94,428.6156,428.5743,428.6823,25,1,449.5406,0.4887107,0.831555
521,31261.94,428.7005,428.6592,428.7665,25,1,449.5612,0.4469939,0.9407707
522,31321.94,428.7861,428.7434,428.8502,25,1,449.566,0.48311,0.8022123
523,31381.94,428.8714,428.8287,428.9345,25,1,449.5777,0.3273244,0.7505653
524,31441.94,428.9565,428.9166,429.0189,25,1,449.5931,0.4742386,0.7801118
525,31501.94,429.0421,429.002,429.1037,25,1,449.5984,0.477266,0.9142916
526,31561.94,429.128,429.0889,429.1898,25,1,449.5954,0.4945412,0.5281782
527,31621.94,429.2135,429.1733,429.2744,25,1,449.6007,0.4981492,0.6849532
528,31681.94,429.2995,429.2605,429.3597,25,1,449.5954,0.4900842,0.5939307
529,31741.94,429.3851,429.3458,429.4456,25,1,449.5999,0.483698,0.7109501
530,31801.94,429.4706,429.4314,429.5323,25,1,449.6075,0.4627597,0.7778804
531,31861.94,429.5565,429.516,429.6188,25,1,449.6024,0.4700886,0.6473697
532,31921.94,429.6425,429.6027,429.7021,25,1,449.5973,0.4544387,0.7958849
533,31981.94,429.7282,429.6885,429.7885,25,1,449.5989,0.4556805,0.8616731
534,32041.94,429.8141,429.7754,429.8743,25,1,449.5967,0.4949762,0.7975264
535,32101.94,429.9002,429.8611,429.9609,25,1,449.5878,0.4454602,0.9799863
536,32161.94,429.9857,429.9472,430.0456,25,1,449.593,0.4960735,0.5615727
537,32221.94,430.0716,430.0325,430.1331,25,1,449.5895,0.4966312,0.7403079
538,32281.94,430.1575,430.1158,430.2185,25,1,449.5876,0.4984743,0.8508095
539,32341.94,430.2432,430.2036,430.3053,25,1,449.5877,0.4609822,0.4785067
540,32401.94,430.3284,430.2899,430.3902,25,1,449.6018,0.4623284,0.9189599
541,32461.94,430.4143,430.3753,430.476,25,1,449.5992,0.458461,0.7858257
542,32521.94,430.5001,430.4612,430.5612,25,1,449.5994,0.4784183,0.7739335
543,32581.94,430.5858,430.5464,430.6453,25,1,449.6008,0.4612217,0.8307331
544,32641.94,430.6718,430.6327,430.7303,25,1,449.5943,0.4751512,0.6470024
545,32701.94,430.7579,430.7189,430.8166,25,1,449.5852,0.4837815,0.7254982
546,32761.94,430.844,430.8041,430.903,25,1,449.5772,0.4946699,0.4500851
547,32821.94,430.9303,430.8912,430.9891,25,1,449.5638,0.4394905,0.6988739
548,32881.94,431.0161,430.9766,431.075,25,1,449.5637,0.4626164,0.6988421
549,32941.94,431.1022,431.0621,431.1624,25,1,449.5541,0.4555805,1.05729
550,33001.94,431.188,431.1487,431.2478,25,1,449.5547,0.4191273,0.9395221
551,33061.94,431.2731,431.2342,431.3337,25,1,449.5691,0.4357401,0.8566639
552,33121.94,431.3587,431.3205,431.4191,25,1,449.573,0.4807448,0.8270132
553,33181.94,431.4453,431.4068,431.5052,25,1,449.5545,0.468289,0.8038023
554,33241.94,431.5311,431.493,431.5903,25,1,449.5521,0.4989545,0.6314253
555,33301.94,431.6169,431.5779,431.6759,25,1,449.5527,0.4570158,0.7267492
556,33361.94,431.703,431.6635,431.7631,25,1,449.5429,0.4769092,0.9488859
557,33421.94,431.7884,431.7494,431.8494,25,1,449.5515,0.492626,0.5082229
558,33481.94,431.874,431.8349,431.9344,25,1,449.556,0.451645,0.8868337
559,33541.94,431.9597,431.9202,432.0212,25,1,449.5582,0.4695254,0.8357074
560,33601.94,432.0453,432.0043,432.1071,25,1,449.5609,0.4979106,0.9348319
561,33661.94,432.132,432.0917,432.194,25,1,449.5389,0.4680463,0.6701084
562,33721.94,432.2177,432.1765,432.2812,25,1,449.5414,0.4829628,0.5059325
563,33781.94,432.3035,432.2622,432.3661,25,1,449.5397,0.4665344,0.8141521
564,33841.94,432.3894,432.3466,432.4525,25,1,449.5368,0.484818,0.8901222
565,33901.94,432.4745,432.4315,432.5386,25,1,449.551,0.4649675,0.8923405
566,33961.94,432.5601,432.5167,432.6253,25,1,449.5577,0.4896874,0.7122511
567,34021.94,432.6461,432.6028,432.7106,25,1,449.5492,0.4757173,0.5803237
568,34081.94,432.7316,432.6866,432.797,25,1,449.5563,0.4639891,0.432103
569,34141.94,432.8176,432.7738,432.8821,25,1,449.5519,0.4593173,0.7710772
570,34201.94,432.9037,432.8588,432.9695,25,1,449.5423,0.4067037,0.7324543
571,34261.94,432.9893,432.9456,433.054,25,1,449.5468,0.4719956,0.4836187
572,34321.94,433.0746,433.0319,433.1399,25,1,449.5573,0.4859348,0.8497792
573,34381.94,433.1594,433.1162,433.2236,25,1,449.582,0.4679548,0.8013246
574,34441.94,433.2448,433.2004,433.3091,25,1,449.5914,0.4158602,0.7237197
575,34501.94,433.3306,433.2861,433.394,25,1,449.5909,0.477843,0.7383361
576,34561.94,433.4163,433.3693,433.4791,25,1,449.5918,0.4472906,0.7760819
577,34621.94,433.5016,433.455,433.5655,25,1,449.6029,0.4707907,0.5567732
578,34681.94,433.5878,433.5406,433.6506,25,1,449.5936,0.470772,0.868156
579,34741.94,433.6742,433.6262,433.7357,25,1,449.5785,0.4730594,0.5914065
580,34801.94,433.7599,433.7126,433.8205,25,1,449.5793,0.4749019,0.4030182
581,34861.94,433.8458,433.7999,433.9068,25,1,449.5757,0.463065,0.8837349
582,34921.94,433.9315,433.8859,433.9936,25,1,449.5771,0.4539087,1.057198
583,34981.94,434.0168,433.9717,434.0789,25,1,449.5895,0.4779796,0.7983564
584,35041.94,434.1031,434.0592,434.166,25,1,449.5757,0.4318669,0.9185118
585,35101.94,434.1884,434.1438,434.2519,25,1,449.5856,0.4623611,0.6635352
586,35161.94,434.2733,434.2299,434.3379,25,1,449.6091,0.4717008,0.6598944
587,35221.94,434.3588,434.3135,434.4217,25,1,449.615,0.4822069,0.9205428
588,35281.94,434.4448,434.3995,434.5084,25,1,449.6098,0.4723257,0.7628887
589,35341.94,434.5302,434.4835,434.5934,25,1,449.6174,0.4635158,0.8836557
590,35401.94,434.6157,434.5696,434.6783,25,1,449.6258,0.4769403,0.7010155
591,35461.94,434.7013,434.656,434.7647,25,1,449.6295,0.461367,0.7066602
592,35521.94,434.787,434.742,434.8506,25,1,449.6313,0.4705336,0.8419239
593,35581.94,434.8724,434.8267,434.9362,25,1,449.6388,0.4715608,1.003118
594,35641.94,434.9588,434.9124,435.0233,25,1,449.6247,0.4471436,0.7556632
595,35701.94,435.0447,434.9991,435.1079,25,1,449.6194,0.4787494,0.506665
596,35761.94,435.1309,435.0854,435.195,25,1,449.6089,0.4911301,0.6227242
597,35821.94,435.2167,435.1703,435.2811,25,1,449.6093,0.4822374,0.4637086
598,35881.94,435.3022,435.2554,435.3664,25,1,449.6164,0.459839,0.6984825
599,35941.94,435.3877,435.3395,435.451,25,1,449.6208,0.4811663,0.6952755
600,36001.94,435.4739,435.4249,435.5374,25,1,449.6096,0.4621756,1.092866
601,36061.94,435.5599,435.5104,435.6233,25,1,449.6048,0.4384115,0.7218372
602,36121.94,435.6459,435.5974,435.7092,25,1,449.5982,0.4880078,0.4597345
603,36181.94,435.7318,435.6827,435.7955,25,1,449.5955,0.466338,0.6328545
604,36241.94,435.8177,435.7712,435.8814,25,1,449.5933,0.4133449,0.7346981
605,36301.94,435.9032,435.8564,435.9668,25,1,449.5981,0.4415762,0.8000153
606,36361.94,435.9891,435.9417,436.0531,25,1,449.5943,0.4694096,0.8607576
607,36421.94,436.0748,436.0282,436.138,25,1,449.5978,0.4884091,0.5435951
608,36481.94,436.1603,436.1139,436.2237,25,1,449.6028,0.4695128,0.9175707
609,36541.94,436.246,436.1988,436.3084,25,1,449.6041,0.4899676,0.7457325
610,36601.94,436.3317,436.2842,436.3946,25,1,449.6075,0.4678541,0.5827352
611,36661.94,436.417,436.3676,436.4802,25,1,449.6194,0.4883823,0.806888
612,36721.94,436.5033,436.4534,436.567,25,1,449.6062,0.4095047,0.9449256
613,36781.94,436.5887,436.5381,436.6513,25,1,449.6153,0.4103887,1.050613
614,36841.94,436.6752,436.6262,436.737,25,1,449.5946,0.4802238,0.7042657
615,36901.94,436.7609,436.7121,436.8232,25,1,449.5977,0.4880185,0.7412053
616,36961.94,436.8468,436.7979,436.9084,25,1,449.593,0.4908228,0.7794846
617,37021.94,436.9326,436.8822,436.9929,25,1,449.5927,0.4907046,0.6439346
618,37081.94,437.0182,436.9666,437.0796,25,1,449.5968,0.4744179,0.5642483
619,37141.94,437.1042,437.0529,437.1649,25,1,449.5909,0.4643506,0.8308685
620,37201.94,437.1896,437.1381,437.2503,25,1,449.6008,0.4636548,0.6549991
621,37261.94,437.2752,437.2258,437.337,25,1,449.604,0.4930214,0.5222159
622,37321.94,437.3612,437.3116,437.4224,25,1,449.5984,0.4404553,0.7806407
623,37381.94,437.4471,437.3976,437.5097,25,1,449.5956,0.4385132,0.6608345
624,37441.94,437.5332,437.4835,437.5944,25,1,449.5857,0.4818835,0.8486883
625,37501.94,437.6189,437.5678,437.6808,25,1,449.5886,0.4939228,0.5544459
626,37561.94,437.7047,437.6549,437.7673,25,1,449.5866,0.4456083,0.6443218
627,37621.94,437.7905,437.7434,437.8542,25,1,449.5855,0.377008,0.7245234
628,37681.94,437.8757,437.8289,437.9406,25,1,449.6002,0.4190878,0.8421547
629,37741.94,437.962,437.9151,438.0275,25,1,449.5873,0.4822438,0.5418223
630,37801.94,438.0482,438.0004,438.1125,25,1,449.5758,0.4559069,0.9342001
631,37861.94,438.1335,438.0864,438.1978,25,1,449.5868,0.4897447,0.777484
632,37921.94,438.2191,438.1711,438.2826,25,1,449.5916,0.447734,0.8749292
633,37981.94,438.305,438.2574,438.3697,25,1,449.5888,0.4847313,0.8644112
634,38041.94,438.391,438.3438,438.4559,25,1,449.5828,0.4867805,0.8994882
635,38101.94,438.4774,438.4306,438.5419,25,1,449.5676,0.4624416,0.8980786
636,38161.94,438.5639,438.5177,438.6275,25,1,449.5485,0.4905889,0.8271348
637,38221.94,438.6499,438.6027,438.7131,25,1,449.5433,0.474448,1.074905
638,38281.94,438.7361,438.6909,438.7995,25,1,449.5309,0.4764863,0.6700529
639,38341.94,438.822,438.777,438.8844,25,1,449.5294,0.453462,0.9691538
640,38401.94,438.9075,438.8644,438.9699,25,1,449.5347,0.4411873,0.9717843
641,38461.94,438.9931,438.9498,439.0557,25,1,449.5384,0.4706892,0.8479655
642,38521.94,439.0793,439.0363,439.1419,25,1,449.5266,0.4922928,0.9387607
643,38581.94,439.165,439.1216,439.228,25,1,449.5297,0.474239,0.7760915
644,38641.94,439.2503,439.2067,439.313,25,1,449.542,0.4972058,0.8700548
645,38701.94,439.3361,439.2926,439.3994,25,1,449.5412,0.4528023,0.9306568
646,38761.94,439.4213,439.3793,439.4844,25,1,449.555,0.4938834,0.4873392
647,38821.94,439.5071,439.4638,439.5712,25,1,449.5528,0.4924315,0.9590746
648,38881.94,439.5929,439.5503,439.6566,25,1,449.5517,0.4639339,0.7593414
649,38941.94,439.6782,439.6353,439.7433,25,1,449.5644,0.4955218,0.8519159
650,39001.94,439.7639,439.72,439.8307,25,1,449.5645,0.4465711,0.8596742
