Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
321,19260.47,406.1946,406.176,406.2204,25,1,583.3895,0.4785939,0.8485802
322,19320.47,406.264,406.2452,406.2898,25,1,583.7994,0.4928369,0.7126849
323,19380.47,406.3333,406.3135,406.36,25,1,584.2104,0.4325147,1.323876
324,19440.47,406.4025,406.3831,406.4297,25,1,584.6251,0.4672877,0.8360454
325,19500.47,406.4713,406.4521,406.4979,25,1,585.0502,0.4892505,0.6570519
326,19560.47,406.5404,406.5206,406.566,25,1,585.4651,0.4845453,0.8566372
327,19620.47,406.6095,406.5897,406.6357,25,1,585.8815,0.4821893,0.9173424
328,19680.47,406.6791,406.6606,406.7043,25,1,586.2861,0.4678515,0.5007933
329,19740.47,406.748,406.7297,406.7735,25,1,586.7076,0.4759759,0.6991474
330,19800.47,406.8179,406.7977,406.8431,25,1,587.1052,0.4975719,0.4935701
331,19860.47,406.8873,406.8675,406.9132,25,1,587.5145,0.4647937,0.7970721
332,19920.47,406.9562,406.9363,406.9823,25,1,587.9355,0.4870698,0.8692014
333,19980.47,407.0257,407.0047,407.052,25,1,588.3423,0.3629574,1.090873
334,20040.47,407.0948,407.0728,407.1215,25,1,588.7573,0.4861979,0.8263984
335,20100.47,407.1639,407.1425,407.1919,25,1,589.1759,0.4472652,0.8147241
336,20160.47,407.2335,407.2115,407.2621,25,1,589.5803,0.4879253,0.8309873
337,20220.47,407.3029,407.2792,407.3307,25,1,589.9877,0.4668668,1.153794
338,20280.47,407.3722,407.3483,407.4008,25,1,590.4,0.4465072,0.9368399
339,20340.47,407.4416,407.4158,407.4693,25,1,590.8091,0.4756654,1.029778
340,20400.47,407.5104,407.4846,407.5383,25,1,591.2324,0.4946128,0.9242404
341,20460.47,407.5798,407.5535,407.6069,25,1,591.6419,0.4214545,0.882735
342,20520.47,407.649,407.6233,407.6745,25,1,592.0558,0.4235202,0.5569047
343,20580.47,407.7186,407.6939,407.7441,25,1,592.4604,0.4636909,1.054583
344,20640.47,407.788,407.762,407.8131,25,1,592.8696,0.4848045,0.6692538
345,20700.47,407.8572,407.8316,407.8829,25,1,593.2835,0.4564286,0.9679113
346,20760.47,407.9269,407.8993,407.9532,25,1,593.6847,0.4937263,0.847295
347,20820.47,407.9962,407.967,408.0227,25,1,594.0972,0.4689846,0.4874076
348,20880.47,408.0653,408.0368,408.0918,25,1,594.5141,0.4773825,0.5758368
349,20940.47,408.1342,408.1062,408.1602,25,1,594.9346,0.47732,0.8745474
350,21000.47,408.2032,408.176,408.2291,25,1,595.3527,0.4558701,0.6710925
351,21060.47,408.2725,408.2462,408.2992,25,1,595.7659,0.4557241,0.8403602
352,21120.47,408.3422,408.3161,408.3686,25,1,596.168,0.4861372,0.9305028
353,21180.47,408.4109,408.3839,408.4385,25,1,596.5945,0.4799334,0.4180866
354,21240.47,408.4798,408.4523,408.5071,25,1,597.0161,0.4714601,0.8428681
355,21300.47,408.5486,408.521,408.5765,25,1,597.438,0.4510959,0.5359128
356,21360.47,408.6176,408.5897,408.6458,25,1,597.8602,0.4385993,0.8571085
357,21420.47,408.6864,408.6584,408.7146,25,1,598.2824,0.4769617,0.9730014
358,21480.47,408.7561,408.7274,408.7844,25,1,598.6832,0.4971162,0.6511711
359,21540.47,408.8251,408.7958,408.8534,25,1,599.1025,0.4243667,0.8853493
360,21600.47,408.8945,408.8643,408.9222,25,1,599.5129,0.4785273,1.056741
361,21660.47,408.9641,408.9338,408.9919,25,1,599.9163,0.4860824,0.4799371
362,21720.47,409.0333,409.0032,409.0623,25,1,600.3319,0.3822351,1.067475
363,21780.47,409.1029,409.0723,409.1315,25,1,600.7352,0.4674885,0.8250847
364,21840.47,409.1721,409.1434,409.1996,25,1,601.1479,0.4626493,0.8826852
365,21900.47,409.2414,409.212,409.2677,25,1,601.5612,0.497516,0.8064028
366,21960.47,409.3105,409.2814,409.3379,25,1,601.9767,0.4756042,0.5586504
367,22020.47,409.3792,409.3503,409.4064,25,1,602.4023,0.4283875,0.6469274
368,22080.47,409.4485,409.4202,409.4745,25,1,602.816,0.4389602,0.8050543
369,22140.47,409.5176,409.4898,409.5434,25,1,603.2308,0.4404942,0.8128654
370,22200.47,409.5873,409.5603,409.6136,25,1,603.6335,0.4824551,0.772319
371,22260.47,409.6565,409.6299,409.6835,25,1,604.0478,0.4989373,0.7844459
372,22320.47,409.7258,409.7009,409.7523,25,1,604.4597,0.4912081,1.076645
373,22380.47,409.7945,409.7709,409.822,25,1,604.8855,0.4573208,0.9217354
374,22440.47,409.8639,409.8402,409.8918,25,1,605.2941,0.4616719,1.012069
375,22500.47,409.9328,409.9103,409.9606,25,1,605.7156,0.411345,0.8611516
376,22560.47,410.0017,409.9782,410.0295,25,1,606.1372,0.4258008,0.9194636
377,22620.47,410.0714,410.0473,410.1002,25,1,606.5399,0.4445862,0.9723367
378,22680.47,410.1401,410.1158,410.169,25,1,606.9661,0.4309582,0.9439213
379,22740.47,410.2094,410.1847,410.2386,25,1,607.3768,0.4881073,0.60413
380,22800.47,410.2788,410.2525,410.3064,25,1,607.7867,0.4867773,0.6585407
381,22860.47,410.3481,410.322,410.3776,25,1,608.1971,0.4634418,0.6430218
382,22920.47,410.4171,410.3914,410.4455,25,1,608.6188,0.4868777,0.6140927
383,22980.47,410.4863,410.4596,410.5139,25,1,609.0314,0.449953,0.5134548
384,23040.47,410.5559,410.5284,410.5837,25,1,609.4355,0.4626064,0.9097792
385,23100.47,410.6257,410.5981,410.6551,25,1,609.8353,0.4725147,0.8460781
386,23160.47,410.695,410.667,410.7246,25,1,610.2471,0.4863403,0.7042906
387,23220.47,410.7646,410.7369,410.7958,25,1,610.6511,0.4435229,0.8072122
388,23280.47,410.8335,410.8053,410.864,25,1,611.0721,0.4223689,0.954695
389,23340.47,410.9029,410.8756,410.9341,25,1,611.4811,0.4771925,0.8588856
390,23400.47,410.9721,410.9455,411.0034,25,1,611.8959,0.4335977,0.4163509
391,23460.47,411.041,411.0138,411.073,25,1,612.3174,0.4466617,0.6994838
392,23520.47,411.1097,411.0839,411.143,25,1,612.7437,0.4903673,0.7907153
393,23580.47,411.1788,411.1541,411.2119,25,1,613.1601,0.4723632,0.7955007
394,23640.47,411.2476,411.2239,411.2829,25,1,613.584,0.4223753,0.7634251
395,23700.47,411.3166,411.2928,411.3525,25,1,614.0029,0.4874259,0.7756942
396,23760.47,411.3863,411.3619,411.422,25,1,614.4054,0.4860378,0.9400195
397,23820.47,411.4553,411.4305,411.4907,25,1,614.8253,0.4642841,1.23083
398,23880.47,411.5243,411.5001,411.5588,25,1,615.2425,0.4673222,0.8601843
399,23940.47,411.5937,411.5694,411.6286,25,1,615.6528,0.4189131,0.719687
400,24000.47,411.6633,411.6396,411.6974,25,1,616.0563,0.4170292,0.9243894
401,24060.47,411.7325,411.71,411.7671,25,1,616.4691,0.4853922,0.9747927
402,24120.47,411.8018,411.779,411.8378,25,1,616.882,0.4545678,0.8407787
403,24180.47,411.8715,411.8494,411.9072,25,1,617.2828,0.4950734,1.089082
404,24240.47,411.9412,411.9191,411.9785,25,1,617.6862,0.475115,0.7727079
405,24300.47,412.0105,411.9884,412.0476,25,1,618.0961,0.4899038,1.006362
406,24360.47,412.0805,412.0578,412.118,25,1,618.4903,0.373483,0.6127309
407,24420.47,412.1497,412.1269,412.1868,25,1,618.9064,0.4977364,0.7789865
408,24480.47,412.219,412.1967,412.2561,25,1,619.316,0.468683,0.8365394
409,24540.47,412.2882,412.2648,412.3257,25,1,619.7314,0.4691229,0.824806
410,24600.47,412.3575,412.3345,412.3971,25,1,620.1422,0.4731142,0.8159624
411,24660.47,412.4268,412.4029,412.4662,25,1,620.5529,0.4526235,1.039863
412,24720.47,412.4961,412.473,412.5336,25,1,620.9653,0.4806342,0.7452897
413,24780.47,412.5652,412.5406,412.6028,25,1,621.3825,0.4749711,0.8865317
414,24840.47,412.6338,412.61,412.672,25,1,621.8109,0.4386145,0.9561493
415,24900.47,412.7032,412.679,412.7397,25,1,622.2198,0.4923622,0.6687593
416,24960.47,412.7721,412.7473,412.8079,25,1,622.641,0.4801659,1.030482
417,25020.47,412.8412,412.8154,412.8759,25,1,623.0577,0.4628539,0.8862761
418,25080.47,412.911,412.8854,412.9448,25,1,623.4569,0.496363,0.75509
419,25140.47,412.9801,412.9542,413.0139,25,1,623.8745,0.4969599,0.8919421
420,25200.47,413.0492,413.024,413.0821,25,1,624.2906,0.4752141,0.6009891
421,25260.47,413.1184,413.0927,413.1512,25,1,624.704,0.4605944,1.158452
422,25320.47,413.1877,413.162,413.222,25,1,625.1154,0.4598711,0.866384
423,25380.47,413.2567,413.2304,413.2922,25,1,625.5349,0.477467,0.7157135
424,25440.47,413.3258,413.3007,413.3608,25,1,625.9529,0.4807191,0.5365198
425,25500.47,413.3951,413.3706,413.4314,25,1,626.3653,0.4552806,0.7651399
426,25560.47,413.4641,413.4396,413.4998,25,1,626.7827,0.4923042,0.4656758
427,25620.47,413.5334,413.5095,413.5697,25,1,627.1938,0.4835188,0.8891336
428,25680.47,413.602,413.5792,413.6394,25,1,627.6243,0.4069621,1.016767
429,25740.47,413.6715,413.6492,413.7098,25,1,628.0293,0.4914674,1.006448
430,25800.47,413.7399,413.7182,413.7789,25,1,628.4648,0.4909589,0.6983539
431,25860.47,413.8086,413.7863,413.8487,25,1,628.8903,0.4525043,0.7364795
432,25920.47,413.8779,413.8559,413.9185,25,1,629.3024,0.4594774,0.7861792
433,25980.47,413.9473,413.9249,413.9875,25,1,629.7126,0.4910844,0.4912905
434,26040.47,414.0161,413.9935,414.0554,25,1,630.1346,0.482629,0.5393401
435,26100.47,414.0855,414.062,414.1244,25,1,630.5438,0.4492242,0.6502109
436,26160.47,414.1544,414.1327,414.1945,25,1,630.9676,0.4879528,0.7418416
437,26220.47,414.2235,414.2007,414.2636,25,1,631.3838,0.455104,0.9486591
438,26280.47,414.2927,414.2705,414.3332,25,1,631.7976,0.4911665,0.9137393
439,26340.47,414.3618,414.3396,414.4018,25,1,632.2128,0.4948661,0.5700634
440,26400.47,414.4315,414.4089,414.4716,25,1,632.6155,0.4536585,0.509062
441,26460.47,414.5007,414.4788,414.5403,25,1,633.0299,0.4488836,0.7768458
442,26520.47,414.5689,414.5469,414.6095,25,1,633.4682,0.4618998,0.7183853
443,26580.47,414.6378,414.6151,414.6786,25,1,633.8904,0.4677816,0.6202091
444,26640.47,414.7067,414.6833,414.7469,25,1,634.3124,0.469243,0.8046649
445,26700.47,414.7759,414.7529,414.8163,25,1,634.7247,0.4778554,0.936108
446,26760.47,414.8453,414.8216,414.8842,25,1,635.1357,0.4697713,0.9787056
447,26820.47,414.9146,414.8918,414.9547,25,1,635.5473,0.4098124,0.716601
448,26880.47,414.9841,414.962,415.0256,25,1,635.9542,0.4592302,0.4132626
449,26940.47,415.0533,415.0316,415.0952,25,1,636.3685,0.4739465,0.690143
450,27000.47,415.1223,415.1,415.163,25,1,636.7863,0.4837981,0.8582311
451,27060.47,415.1917,415.1696,415.2331,25,1,637.1962,0.4776023,0.5322193
452,27120.47,415.261,415.2393,415.3031,25,1,637.6064,0.4702718,0.7013669
453,27180.47,415.3305,415.3094,415.3732,25,1,638.0136,0.4742804,0.805205
454,27240.47,415.3994,415.3777,415.4411,25,1,638.4338,0.4691601,0.5152083
455,27300.47,415.4689,415.4469,415.5127,25,1,638.8424,0.4130373,0.8765853
456,27360.47,415.5374,415.515,415.5804,25,1,639.2723,0.4929052,0.9047527
457,27422.03,415.6066,415.5841,415.6488,25,1,639.687,0.4639876,1.801017
458,27482,415.6752,415.6518,415.7167,25,1,640.1166,0.4446847,1.150082
459,27542,415.7441,415.721,415.7865,25,1,640.5378,0.4755331,0.6390576
460,27602,415.8129,415.791,415.8547,25,1,640.9622,0.4285565,0.9941684
461,27662,415.8817,415.86,415.9248,25,1,641.386,0.4680524,0.9312104
462,27722,415.9511,415.9298,415.9941,25,1,641.7957,0.3697857,1.050996
463,27782,416.0202,415.9991,416.0637,25,1,642.2123,0.4268472,0.7215734
464,27842,416.089,416.0672,416.1333,25,1,642.6364,0.4210401,0.9904218
465,27902,416.1584,416.1371,416.2028,25,1,643.0447,0.4579868,0.8366538
466,27962,416.2277,416.2069,416.2715,25,1,643.4576,0.4366411,0.8245933
467,28022,416.297,416.2762,416.3407,25,1,643.8683,0.4820043,0.9342812
468,28082,416.3661,416.3454,416.4109,25,1,644.2859,0.4529121,0.762204
469,28142,416.4357,416.4147,416.4803,25,1,644.6888,0.4624977,0.8309665
470,28202,416.5046,416.4809,416.5486,25,1,645.1115,0.4623551,0.7911927
471,28262,416.5736,416.5484,416.6178,25,1,645.5303,0.4934492,0.995972
472,28322,416.6423,416.6172,416.687,25,1,645.9556,0.4607228,0.7449073
473,28382,416.7109,416.6861,416.7556,25,1,646.3861,0.3733349,0.7388914
474,28442,416.78,416.7545,416.8242,25,1,646.8019,0.4746275,0.7524733
475,28502,416.849,416.8239,416.8925,25,1,647.222,0.4391784,0.8310118
476,28562,416.9182,416.8924,416.9632,25,1,647.6345,0.4859479,0.863151
477,28622,416.9879,416.9617,417.0324,25,1,648.0355,0.4794486,0.4186954
478,28682,417.0573,417.0322,417.1017,25,1,648.4471,0.4979776,0.6888899
479,28742,417.1267,417.1005,417.1721,25,1,648.8537,0.445014,0.7059059
480,28802,417.1961,417.1693,417.2427,25,1,649.2635,0.4620389,0.9323826
481,28862,417.2652,417.239,417.3132,25,1,649.6804,0.4090273,1.035344
482,28922,417.3342,417.3078,417.3822,25,1,650.1002,0.4963808,0.5168595
483,28982,417.4035,417.378,417.4503,25,1,650.5117,0.4862981,0.7069528
484,29042,417.4724,417.446,417.5194,25,1,650.9327,0.4818506,0.9242914
485,29102,417.5416,417.5153,417.5886,25,1,651.3483,0.4916317,0.4580494
486,29162,417.611,417.5851,417.6583,25,1,651.7571,0.4822145,0.492224
487,29222,417.6799,417.6539,417.7281,25,1,652.1782,0.4800804,0.7180917
488,29282,417.7494,417.7229,417.7973,25,1,652.5853,0.4331384,0.6044777
489,29342,417.8183,417.7917,417.8655,25,1,653.0052,0.4904978,0.8262499
490,29402,417.8878,417.8611,417.9346,25,1,653.4135,0.495973,0.9815958
491,29462,417.9568,417.9306,418.006,25,1,653.832,0.4769565,0.9830079
492,29522,418.0261,417.9999,418.0746,25,1,654.2445,0.4430125,1.117433
493,29582,418.095,418.0694,418.1425,25,1,654.6639,0.4357521,0.7442937
494,29642,418.1643,418.1375,418.2129,25,1,655.077,0.4456806,0.6726646
495,29702,418.2341,418.2082,418.283,25,1,655.4754,0.4663619,0.631753
496,29762,418.3033,418.2763,418.3518,25,1,655.8911,0.4922965,0.6801954
497,29822,418.3727,418.3448,418.4208,25,1,656.298,0.4716468,0.7012203
498,29882,418.4426,418.4131,418.4906,25,1,656.6955,0.4756686,0.8536001
499,29942,418.5118,418.4822,418.5591,25,1,657.1096,0.4855093,0.5627435
500,30002,418.5813,418.5524,418.6273,25,1,657.5162,0.4230658,0.7790411
501,30062,418.6505,418.6211,418.6968,25,1,657.9299,0.4572937,0.9046315
502,30122,418.72,418.6906,418.7663,25,1,658.3359,0.4429223,0.9296363
503,30182,418.7889,418.758,418.8353,25,1,658.7583,0.4551559,0.5701563
504,30242,418.8583,418.8265,418.9047,25,1,659.1677,0.4914061,0.9269437
505,30302,418.9276,418.8961,418.9748,25,1,659.5779,0.4928788,0.9329157
506,30362,418.9966,418.9656,419.0431,25,1,659.9976,0.4610008,0.7832326
507,30422,419.0656,419.0357,419.1111,25,1,660.4186,0.4613446,0.9950634
508,30482,419.1345,419.1045,419.1798,25,1,660.84,0.4619003,0.4279339
509,30542,419.2032,419.1738,419.2505,25,1,661.2662,0.4959609,0.8834066
510,30602,419.2722,419.244,419.3204,25,1,661.6841,0.4859748,0.7760038
511,30662,419.3413,419.3127,419.3897,25,1,662.1011,0.4664576,0.9278952
512,30722,419.4104,419.3806,419.4594,25,1,662.5178,0.4783649,0.6684685
513,30782,419.4796,419.4508,419.5289,25,1,662.9321,0.4915636,0.6473089
514,30842,419.5483,419.519,419.5989,25,1,663.3588,0.48203,0.7060549
515,30902,419.6171,419.5866,419.6694,25,1,663.782,0.4819421,0.8895869
516,30962,419.6864,419.6563,419.7393,25,1,664.1947,0.4903969,0.7482229
517,31022,419.7556,419.7247,419.8079,25,1,664.6086,0.4941021,0.5628986
518,31082,419.8244,419.7938,419.8736,25,1,665.0331,0.4925951,0.6250503
519,31142,419.8934,419.8643,419.9404,25,1,665.451,0.3962396,0.9386439
520,31202,419.9632,419.936,420.0094,25,1,665.8513,0.4463623,0.9091513
521,31262,420.0324,420.0069,420.0781,25,1,666.2648,0.4747066,0.8368127
522,31322,420.101,420.0747,420.1465,25,1,666.6945,0.4322921,0.8962109
523,31382,420.1702,420.142,420.2151,25,1,667.1072,0.4758757,0.8443534
524,31442,420.2398,420.2101,420.2856,25,1,667.5125,0.473076,0.7304636
525,31502,420.3089,420.2788,420.3538,25,1,667.929,0.4850941,0.5786297
526,31562,420.3777,420.3485,420.4226,25,1,668.353,0.4953633,0.6032519
527,31622,420.4462,420.4169,420.4909,25,1,668.7838,0.4784174,0.9967088
528,31682,420.5161,420.4852,420.5619,25,1,669.1815,0.4762693,0.5352824
529,31742,420.585,420.5533,420.6311,25,1,669.6017,0.4288372,1.023283
530,31802,420.6546,420.6225,420.7009,25,1,670.0061,0.4561554,1.341579
531,31862,420.7242,420.6915,420.7715,25,1,670.4102,0.3913742,0.8823175
532,31922,420.7931,420.7606,420.8392,25,1,670.8316,0.4479042,0.7517062
533,31982,420.8626,420.831,420.9079,25,1,671.2396,0.4490217,0.5848941
534,32042,420.9315,420.8991,420.9777,25,1,671.6593,0.4769023,0.8628987
535,32102,421.0009,420.9697,421.0464,25,1,672.0687,0.4992374,0.4977918
536,32162,421.0698,421.0385,421.1156,25,1,672.4903,0.4744602,0.8159755
537,32222,421.139,421.1089,421.1848,25,1,672.9044,0.4495172,0.7703351
538,32282,421.2087,421.179,421.2549,25,1,673.3055,0.47891,0.9382503
539,32342,421.2781,421.2488,421.3239,25,1,673.7159,0.4973527,0.5947649
540,32402,421.3473,421.3194,421.3911,25,1,674.1303,0.440627,0.7584525
541,32462,421.4156,421.3876,421.4595,25,1,674.5676,0.495125,0.534267
542,32522,421.4842,421.4554,421.5278,25,1,674.9949,0.4443764,0.7149211
543,32582,421.5539,421.5231,421.5983,25,1,675.3967,0.4630209,1.103219
544,32642,421.6231,421.5928,421.6675,25,1,675.8104,0.3986836,0.9041557
545,32702,421.6923,421.6634,421.7373,25,1,676.2257,0.4808859,0.6715904
546,32762,421.7623,421.7328,421.8078,25,1,676.6186,0.4574366,0.6016025
547,32822,421.8311,421.8001,421.8768,25,1,677.043,0.4960492,0.7552063
548,32882,421.9003,421.869,421.9455,25,1,677.4583,0.4159941,0.7004195
549,32942,421.9691,421.9384,422.0129,25,1,677.8814,0.4957483,0.6297508
550,33002,422.0383,422.0086,422.0822,25,1,678.2952,0.4887591,0.8324013
551,33062,422.1069,422.0776,422.151,25,1,678.724,0.4684208,1.205001
552,33122,422.1765,422.1453,422.2215,25,1,679.1303,0.4601513,0.5424052
553,33182,422.2454,422.2144,422.2904,25,1,679.5508,0.4902862,0.6032535
554,33242,422.3147,422.285,422.3612,25,1,679.9622,0.4924103,0.7858848
555,33302,422.3841,422.3551,422.4311,25,1,680.3707,0.4352827,0.7877365
556,33362,422.4527,422.4231,422.4992,25,1,680.7996,0.4907246,0.7896093
557,33422,422.5222,422.4921,422.5671,25,1,681.207,0.4642903,0.6473255
558,33482,422.5911,422.5608,422.6374,25,1,681.629,0.4871687,0.8537608
559,33542,422.6597,422.6289,422.7053,25,1,682.0588,0.4540807,0.7467035
560,33602,422.7286,422.6973,422.7743,25,1,682.4798,0.4943621,0.7812183
561,33662,422.798,422.7674,422.845,25,1,682.8878,0.4138564,0.8363137
562,33722,422.8674,422.8377,422.9142,25,1,683.2987,0.463634,0.8476005
563,33782,422.9365,422.9074,422.9828,25,1,683.7137,0.447462,0.7905529
564,33842,423.0061,422.977,423.0538,25,1,684.1177,0.4735852,1.0115
565,33902,423.0755,423.0472,423.1222,25,1,684.5266,0.4105655,0.6459635
566,33962,423.1446,423.1166,423.1921,25,1,684.9437,0.4858626,0.8966901
567,34022,423.214,423.186,423.2626,25,1,685.3539,0.4905151,0.8105797
568,34082,423.2831,423.2565,423.3315,25,1,685.7695,0.4460185,0.7594107
569,34142,423.3526,423.3265,423.4008,25,1,686.1754,0.4515691,0.5498018
570,34202,423.422,423.3959,423.4687,25,1,686.5857,0.4481337,0.8448965
571,34262,423.4912,423.4662,423.5372,25,1,686.9984,0.4453033,0.952841
572,34322,423.5609,423.5349,423.6078,25,1,687.4025,0.4670139,0.9401346
573,34382,423.6292,423.6041,423.6759,25,1,687.8363,0.4900761,0.9772124
574,34442,423.6985,423.6733,423.746,25,1,688.2507,0.4268603,1.119043
575,34502,423.7675,423.7421,423.8154,25,1,688.669,0.4643065,0.5249986
576,34562,423.8368,423.812,423.8843,25,1,689.0804,0.484701,0.8556993
577,34622,423.9058,423.8816,423.9517,25,1,689.499,0.4597733,0.9546601
578,34682,423.9754,423.9515,424.02,25,1,689.9036,0.4566905,1.205199
579,34742,424.0446,424.0197,424.0888,25,1,690.3157,0.4293742,0.8762108
580,34802,424.1141,424.0879,424.1575,25,1,690.7247,0.4920293,0.9506051
581,34862,424.1826,424.1564,424.2257,25,1,691.1556,0.4592101,0.5733851
582,34922,424.2514,424.2234,424.2943,25,1,691.5787,0.4728045,0.9914303
583,34982,424.3201,424.2933,424.3622,25,1,692.0067,0.4850059,0.6433181
584,35042,424.3894,424.362,424.4333,25,1,692.4171,0.4856326,0.8491308
585,35102,424.4586,424.4319,424.5024,25,1,692.8313,0.4864608,0.8211784
586,35162,424.5273,424.5002,424.5719,25,1,693.2581,0.49846,0.7953759
587,35222,424.5963,424.5686,424.6405,25,1,693.6767,0.4836759,0.6843847
588,35282,424.6646,424.6368,424.7088,25,1,694.1158,0.4888299,1.122054
589,35342,424.7333,424.7066,424.7782,25,1,694.5396,0.4690363,0.7579188
590,35402,424.8027,424.7753,424.8461,25,1,694.9496,0.4835543,0.8416264
591,35462,424.8722,424.8438,424.9153,25,1,695.356,0.4675786,0.7694387
592,35522,424.9417,424.9131,424.9852,25,1,695.7622,0.4914244,0.4978083
593,35582,425.0107,424.9824,425.055,25,1,696.1829,0.4416813,1.045588
594,35642,425.0803,425.0517,425.1256,25,1,696.5858,0.4375431,0.8584418
595,35702,425.1494,425.1216,425.1928,25,1,697.0038,0.4775006,0.8634267
596,35762,425.2184,425.1905,425.2632,25,1,697.4222,0.4887821,1.038841
597,35822,425.2874,425.2598,425.3326,25,1,697.841,0.4640511,0.7414693
598,35882,425.3568,425.3297,425.4008,25,1,698.2507,0.4109502,0.7537738
599,35942,425.426,425.3993,425.4701,25,1,698.6655,0.4783688,0.6939649
600,36002,425.495,425.4684,425.5373,25,1,699.0844,0.4093865,0.8258688
601,36062,425.5646,425.5385,425.6072,25,1,699.4866,0.495826,1.095758
602,36122,425.634,425.6075,425.6762,25,1,699.8968,0.4900413,1.077842
603,36182,425.703,425.6761,425.7444,25,1,700.3156,0.4287219,0.8892315
604,36242,425.7721,425.7454,425.8128,25,1,700.7327,0.492452,0.8973958
605,36302,425.8412,425.813,425.8803,25,1,701.1497,0.4828268,0.7896657
606,36362,425.9102,425.8807,425.9497,25,1,701.5678,0.4804847,0.6047056
607,36422,425.9792,425.9496,426.0187,25,1,701.9868,0.4484265,0.6251538
608,36482,426.0479,426.0176,426.0878,25,1,702.4139,0.4466908,0.6171779
609,36542,426.117,426.0852,426.1586,25,1,702.8293,0.471105,0.647106
610,36602,426.1867,426.1547,426.2297,25,1,703.2327,0.4733157,0.8932093
611,36662,426.2558,426.2248,426.2992,25,1,703.6487,0.433989,0.7122248
612,36722,426.3249,426.2947,426.367,25,1,704.0646,0.4911078,0.7636822
613,36782,426.3936,426.3634,426.4349,25,1,704.4905,0.4805228,0.7622569
614,36842,426.463,426.4332,426.5046,25,1,704.9004,0.4651751,0.4964193
615,36902,426.5318,426.5037,426.5738,25,1,705.3242,0.460946,0.6688439
616,36962,426.601,426.572,426.6426,25,1,705.7396,0.450955,0.4609905
617,37022,426.6704,426.6414,426.7127,25,1,706.1481,0.4844944,1.004044
618,37082,426.7401,426.7119,426.7836,25,1,706.5496,0.4642681,0.6537759
619,37142,426.8094,426.782,426.8542,25,1,706.9606,0.4559514,0.5413381
620,37202,426.8782,426.8501,426.9231,25,1,707.3845,0.4793813,1.038051
621,37262,426.9471,426.9189,426.9925,25,1,707.8077,0.4531566,0.9584993
622,37322,427.016,426.9871,427.0591,25,1,708.2278,0.4746621,0.8801042
623,37382,427.0854,427.056,427.1284,25,1,708.6368,0.4117942,0.587508
624,37442,427.1546,427.125,427.1964,25,1,709.0523,0.4620862,0.9262097
625,37502,427.2229,427.193,427.2643,25,1,709.4888,0.4582395,1.07683
626,37562,427.2919,427.2616,427.3337,25,1,709.9084,0.4613956,0.7273124
627,37622,427.3611,427.3325,427.4029,25,1,710.3203,0.4953083,0.633411
628,37682,427.4306,427.4017,427.4712,25,1,710.7287,0.4728286,0.7676786
629,37742,427.4992,427.4707,427.5406,25,1,711.1577,0.4513158,0.6573054
630,37802,427.5679,427.5392,427.6108,25,1,711.5838,0.4938129,0.8215089
631,37862,427.6375,427.6094,427.6814,25,1,711.9867,0.4931923,0.9909562
632,37922,427.7067,427.6786,427.7489,25,1,712.4019,0.4645109,0.9605356
633,37982,427.7759,427.7473,427.819,25,1,712.8163,0.44475,1.020602
634,38042,427.845,427.8157,427.8885,25,1,713.2321,0.4662803,0.7071223
635,38102,427.914,427.8857,427.9579,25,1,713.6527,0.497273,1.126393
636,38162,427.9831,427.9552,428.0275,25,1,714.0695,0.4894919,0.6892678
637,38222,428.0523,428.0241,428.0976,25,1,714.4813,0.4673531,0.6866817
638,38282,428.1213,428.0928,428.1673,25,1,714.902,0.4836662,0.841107
639,38342,428.1902,428.162,428.2368,25,1,715.3221,0.4951891,0.8050001
640,38402,428.2595,428.2313,428.3062,25,1,715.7345,0.4679768,0.9588414
641,38462,428.3282,428.3013,428.3736,25,1,716.16,0.4643379,1.052129
642,38522,428.3976,428.3705,428.4424,25,1,716.5717,0.3693897,0.7427393
643,38582,428.4665,428.4387,428.5095,25,1,716.9924,0.4756139,0.7101749
644,38642,428.5352,428.5071,428.5774,25,1,717.4173,0.4819599,0.8505546
645,38702,428.6037,428.5753,428.645,25,1,717.8511,0.4867613,0.7558155
646,38762,428.6728,428.6449,428.7138,25,1,718.2677,0.4841993,0.8834246
647,38822,428.7414,428.7123,428.7818,25,1,718.6962,0.4350278,0.7854034
648,38882,428.8097,428.7799,428.8518,25,1,719.1324,0.4120713,0.9142021
649,38942,428.8791,428.8506,428.9208,25,1,719.5418,0.4605802,1.209857
650,39002,428.948,428.9195,428.9904,25,1,719.9641,0.4516245,0.3712624
651,39062,429.0172,428.9876,429.0595,25,1,720.3781,0.4517359,0.7443829
652,39122,429.0868,429.0563,429.1283,25,1,720.7819,0.4751426,1.01737
653,39182,429.1564,429.125,429.1975,25,1,721.1857,0.4908231,0.948234
654,39242,429.226,429.195,429.2645,25,1,721.5886,0.4784116,1.0229
655,39302,429.2954,429.2649,429.3337,25,1,721.9993,0.4752497,0.8543667
656,39362,429.3646,429.3352,429.4027,25,1,722.4119,0.4579463,0.721941
657,39422,429.434,429.4047,429.4718,25,1,722.8228,0.467243,0.7655264
658,39482,429.5034,429.4729,429.5419,25,1,723.231,0.4955318,0.7149247
