Step,TimeStamp,AvgEnergy,AverageEnergy_5th,AverageEnergy_95th,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
355,1285.448,387.1953,387.1953,387.1953,1,1,452.0813,0,0
356,1289.239,387.2045,387.2045,387.2045,1,1,452.0858,0,0
357,1292.716,387.2124,387.2124,387.2124,1,1,452.0948,0,0
358,1296.61,387.2208,387.2208,387.2208,1,1,452.1023,-5.960464E-08,0
359,1300.612,387.2298,387.2298,387.2298,1,1,452.1076,0,0
360,1304.339,387.2397,387.2397,387.2397,1,1,452.11,1.788139E-07,0
361,1307.941,387.2485,387.2485,387.2485,1,1,452.1157,5.960464E-08,0
362,1311.566,387.257,387.257,387.257,1,1,452.1228,2.980232E-08,0
363,1315.208,387.2653,387.2653,387.2653,1,1,452.1305,0,0
364,1318.734,387.2737,387.2737,387.2737,1,1,452.1375,-1.788139E-07,0
365,1322.323,387.2843,387.2843,387.2843,1,1,452.1378,2.086163E-07,0
366,1325.967,387.2939,387.2939,387.2939,1,1,452.1411,0,0
367,1329.494,387.3033,387.3033,387.3033,1,1,452.1452,1.192093E-07,0
368,1332.915,387.3116,387.3116,387.3116,1,1,452.1526,2.980232E-08,0
369,1336.486,387.3204,387.3204,387.3204,1,1,452.1585,0,0
370,1340.295,387.329,387.329,387.329,1,1,452.165,0,0
371,1343.715,387.3365,387.3365,387.3365,1,1,452.1754,-1.192093E-07,0
372,1347.167,387.3448,387.3448,387.3448,1,1,452.1829,0,0
373,1350.636,387.353,387.353,387.353,1,1,452.1908,0,0
374,1354.239,387.3622,387.3622,387.3622,1,1,452.1954,0,0
375,1357.783,387.3691,387.3691,387.3691,1,1,452.2074,2.980232E-08,0
376,1361.21,387.3763,387.3763,387.3763,1,1,452.2188,5.960464E-08,0
377,1364.712,387.3845,387.3845,387.3845,1,1,452.2267,5.960464E-08,0
378,1368.271,387.3925,387.3925,387.3925,1,1,452.235,-3.576279E-07,0
379,1371.835,387.4014,387.4014,387.4014,1,1,452.2408,0,0
380,1375.402,387.411,387.411,387.411,1,1,452.2439,2.384186E-07,0
381,1379.288,387.4195,387.4195,387.4195,1,1,452.2509,2.980232E-08,0
382,1382.796,387.4288,387.4288,387.4288,1,1,452.2553,0,0
383,1386.342,387.4362,387.4362,387.4362,1,1,452.2658,0,0
384,1389.786,387.4453,387.4453,387.4453,1,1,452.2707,0,0
385,1393.389,387.4523,387.4523,387.4523,1,1,452.2822,-5.960464E-08,0
386,1397.047,387.461,387.461,387.461,1,1,452.2885,0,0
387,1400.626,387.4698,387.4698,387.4698,1,1,452.2946,0,0
388,1404.717,387.4787,387.4787,387.4787,1,1,452.3,0,0
389,1408.36,387.4878,387.4878,387.4878,1,1,452.3049,8.940697E-08,0
390,1412.234,387.497,387.497,387.497,1,1,452.3095,2.980232E-08,0
391,1415.807,387.5069,387.5069,387.5069,1,1,452.312,-5.960464E-08,0
392,1419.335,387.5175,387.5175,387.5175,1,1,452.3117,2.980232E-08,0
393,1422.839,387.5282,387.5282,387.5282,1,1,452.3117,0,0
394,1426.385,387.5364,387.5364,387.5364,1,1,452.3195,0,0
395,1429.84,387.5462,387.5462,387.5462,1,1,452.322,2.980232E-08,0
396,1433.457,387.5548,387.5548,387.5548,1,1,452.3285,2.980232E-08,0
397,1437.013,387.5647,387.5647,387.5647,1,1,452.3307,-5.960464E-08,0
398,1440.643,387.5737,387.5737,387.5737,1,1,452.336,0,0
399,1444.233,387.5828,387.5828,387.5828,1,1,452.341,0,0
400,1447.877,387.5904,387.5904,387.5904,1,1,452.3507,0,0
401,1451.567,387.6008,387.6008,387.6008,1,1,452.3512,8.940697E-08,0
402,1455.072,387.61,387.61,387.61,1,1,452.3558,0,0
403,1458.652,387.6169,387.6169,387.6169,1,1,452.368,-2.384186E-07,0
404,1462.341,387.6265,387.6265,387.6265,1,1,452.3713,2.980232E-08,0
405,1466.079,387.6353,387.6353,387.6353,1,1,452.377,1.490116E-07,0
406,1469.807,387.6438,387.6438,387.6438,1,1,452.3838,2.980232E-08,0
407,1473.313,387.6537,387.6537,387.6537,1,1,452.3861,0,0
408,1476.863,387.6626,387.6626,387.6626,1,1,452.3916,-2.384186E-07,0
409,1480.376,387.6735,387.6735,387.6735,1,1,452.3905,-2.384186E-07,0
410,1483.967,387.6837,387.6837,387.6837,1,1,452.3919,3.278255E-07,0
411,1487.606,387.6925,387.6925,387.6925,1,1,452.3977,-5.960464E-08,0
412,1491.132,387.7008,387.7008,387.7008,1,1,452.4049,2.980232E-08,0
413,1494.678,387.709,387.709,387.709,1,1,452.413,-1.192093E-07,0
414,1498.327,387.718,387.718,387.718,1,1,452.4179,0,0
415,1501.923,387.7265,387.7265,387.7265,1,1,452.4249,0,0
416,1505.485,387.7353,387.7353,387.7353,1,1,452.4307,0,0
417,1509.103,387.7434,387.7434,387.7434,1,1,452.4387,8.940697E-08,0
418,1512.704,387.7505,387.7505,387.7505,1,1,452.4499,0,0
419,1516.338,387.7593,387.7593,387.7593,1,1,452.4557,-5.960464E-08,0
420,1519.921,387.7698,387.7698,387.7698,1,1,452.456,-5.960464E-08,0
421,1523.623,387.7786,387.7786,387.7786,1,1,452.4619,0,0
422,1527.058,387.7877,387.7877,387.7877,1,1,452.4669,0,0
423,1530.625,387.7965,387.7965,387.7965,1,1,452.4725,1.192093E-07,0
424,1534.193,387.8058,387.8058,387.8058,1,1,452.4767,2.980232E-08,0
425,1537.646,387.8148,387.8148,387.8148,1,1,452.482,5.960464E-08,0
426,1541.058,387.8228,387.8228,387.8228,1,1,452.4903,0,0
427,1544.517,387.8324,387.8324,387.8324,1,1,452.4933,0,0
428,1547.927,387.8404,387.8404,387.8404,1,1,452.5017,-5.960464E-08,0
429,1551.319,387.8489,387.8489,387.8489,1,1,452.5083,-5.960464E-08,0
430,1554.697,387.8567,387.8567,387.8567,1,1,452.5176,-5.960464E-08,0
431,1558.081,387.8654,387.8654,387.8654,1,1,452.5235,0,0
432,1561.47,387.8738,387.8738,387.8738,1,1,452.5305,0,0
433,1564.913,387.8828,387.8828,387.8828,1,1,452.5358,0,0
434,1568.66,387.8922,387.8922,387.8922,1,1,452.5397,2.980232E-08,0
435,1572.458,387.8997,387.8997,387.8997,1,1,452.5496,-5.960464E-08,0
436,1576.889,387.9067,387.9067,387.9067,1,1,452.5611,2.980232E-08,0
437,1580.503,387.9143,387.9143,387.9143,1,1,452.571,-5.960464E-08,0
438,1584.291,387.9244,387.9244,387.9244,1,1,452.5723,5.960464E-08,0
439,1588.286,387.933,387.933,387.933,1,1,452.5789,-5.960464E-08,0
440,1591.823,387.9416,387.9416,387.9416,1,1,452.5851,-2.384186E-07,0
441,1595.185,387.9517,387.9517,387.9517,1,1,452.5868,0,0
442,1598.565,387.9603,387.9603,387.9603,1,1,452.5932,-5.960464E-08,0
443,1602.204,387.9685,387.9685,387.9685,1,1,452.6008,-5.960464E-08,0
444,1605.947,387.9772,387.9772,387.9772,1,1,452.6068,-5.960464E-08,0
445,1609.719,387.9858,387.9858,387.9858,1,1,452.613,2.980232E-08,0
446,1613.347,387.9949,387.9949,387.9949,1,1,452.6178,0,0
447,1616.84,388.0038,388.0038,388.0038,1,1,452.6235,2.980232E-08,0
448,1620.244,388.0123,388.0123,388.0123,1,1,452.6299,0,0
449,1623.603,388.0215,388.0215,388.0215,1,1,452.6345,0,0
450,1626.958,388.0309,388.0309,388.0309,1,1,452.6383,-5.960464E-08,0
451,1630.352,388.0403,388.0403,388.0403,1,1,452.6418,-5.960464E-08,0
452,1633.709,388.0486,388.0486,388.0486,1,1,452.6494,1.788139E-07,0
453,1637.06,388.0572,388.0572,388.0572,1,1,452.6555,0,0
454,1640.43,388.068,388.068,388.068,1,1,452.6548,-5.960464E-08,0
455,1643.786,388.077,388.077,388.077,1,1,452.6599,-5.960464E-08,0
456,1647.144,388.0868,388.0868,388.0868,1,1,452.6622,0,0
457,1650.503,388.097,388.097,388.097,1,1,452.6633,0,0
458,1653.853,388.1052,388.1052,388.1052,1,1,452.6711,0,0
459,1657.336,388.1121,388.1121,388.1121,1,1,452.683,-5.960464E-08,0
460,1660.799,388.1221,388.1221,388.1221,1,1,452.6847,-5.960464E-08,0
461,1664.183,388.1291,388.1291,388.1291,1,1,452.6964,-5.960464E-08,0
462,1667.834,388.1378,388.1378,388.1378,1,1,452.7024,2.980232E-08,0
463,1671.432,388.1475,388.1475,388.1475,1,1,452.7051,8.940697E-08,0
464,1675.078,388.1569,388.1569,388.1569,1,1,452.7088,0,0
465,1678.67,388.1654,388.1654,388.1654,1,1,452.7154,0,0
466,1682.344,388.1746,388.1746,388.1746,1,1,452.7197,0,0
467,1686.028,388.1824,388.1824,388.1824,1,1,452.7287,0,0
468,1689.656,388.191,388.191,388.191,1,1,452.7349,1.490116E-07,0
469,1693.219,388.2018,388.2018,388.2018,1,1,452.7339,0,0
470,1697.038,388.2092,388.2092,388.2092,1,1,452.7442,2.980232E-08,0
471,1700.879,388.2178,388.2178,388.2178,1,1,452.7506,2.980232E-08,0
472,1704.263,388.2266,388.2266,388.2266,1,1,452.7561,0,0
473,1707.736,388.2337,388.2337,388.2337,1,1,452.7674,-1.192093E-07,0
474,1711.341,388.2438,388.2438,388.2438,1,1,452.7688,-5.960464E-08,0
475,1714.797,388.2537,388.2537,388.2537,1,1,452.771,1.788139E-07,0
476,1718.241,388.2625,388.2625,388.2625,1,1,452.7766,0,0
477,1721.863,388.2712,388.2712,388.2712,1,1,452.7825,0,0
478,1725.372,388.2802,388.2802,388.2802,1,1,452.7875,5.960464E-08,0
479,1729.004,388.2878,388.2878,388.2878,1,1,452.797,0,0
480,1732.738,388.297,388.297,388.297,1,1,452.8012,2.980232E-08,0
481,1736.251,388.3044,388.3044,388.3044,1,1,452.8114,2.980232E-08,0
482,1739.619,388.3114,388.3114,388.3114,1,1,452.823,5.960464E-08,0
483,1742.991,388.3182,388.3182,388.3182,1,1,452.8349,2.980232E-08,0
484,1746.393,388.3267,388.3267,388.3267,1,1,452.8416,-1.788139E-07,0
485,1749.828,388.3358,388.3358,388.3358,1,1,452.8464,8.940697E-08,0
486,1753.194,388.3452,388.3452,388.3452,1,1,452.85,-1.788139E-07,0
487,1756.556,388.3543,388.3543,388.3543,1,1,452.8546,2.980232E-08,0
488,1759.926,388.364,388.364,388.364,1,1,452.8573,-5.960464E-08,0
489,1763.323,388.3732,388.3732,388.3732,1,1,452.8616,0,0
490,1766.778,388.382,388.382,388.382,1,1,452.8672,0,0
491,1770.278,388.3911,388.3911,388.3911,1,1,452.8719,8.940697E-08,0
492,1773.761,388.4003,388.4003,388.4003,1,1,452.876,5.960464E-08,0
493,1777.117,388.409,388.409,388.409,1,1,452.882,5.960464E-08,0
494,1780.597,388.4181,388.4181,388.4181,1,1,452.8865,4.172325E-07,0
495,1784.495,388.4266,388.4266,388.4266,1,1,452.8931,-5.960464E-08,0
496,1788.181,388.4358,388.4358,388.4358,1,1,452.8975,0,0
497,1791.682,388.445,388.445,388.445,1,1,452.9016,5.960464E-08,0
498,1795.325,388.4554,388.4554,388.4554,1,1,452.9022,5.960464E-08,0
499,1798.964,388.4633,388.4633,388.4633,1,1,452.9107,-5.960464E-08,0
500,1802.469,388.4721,388.4721,388.4721,1,1,452.916,0,0
501,1806.001,388.4801,388.4801,388.4801,1,1,452.9241,0,0
502,1809.572,388.4901,388.4901,388.4901,1,1,452.9257,0,0
503,1813.119,388.4991,388.4991,388.4991,1,1,452.9307,2.980232E-08,0
504,1816.74,388.5076,388.5076,388.5076,1,1,452.9374,-5.960464E-08,0
505,1820.257,388.5154,388.5154,388.5154,1,1,452.9463,0,0
506,1823.698,388.5251,388.5251,388.5251,1,1,452.9489,0,0
507,1827.137,388.5332,388.5332,388.5332,1,1,452.9565,2.980232E-08,0
508,1830.65,388.54,388.54,388.54,1,1,452.9686,-5.960464E-08,0
509,1834.193,388.5476,388.5476,388.5476,1,1,452.9781,-1.192093E-07,0
510,1837.741,388.5579,388.5579,388.5579,1,1,452.9786,0,0
511,1841.177,388.5658,388.5658,388.5658,1,1,452.9872,8.940697E-08,0
512,1844.773,388.5748,388.5748,388.5748,1,1,452.9922,-5.960464E-08,0
513,1848.337,388.5825,388.5825,388.5825,1,1,453.0011,5.960464E-08,0
514,1851.906,388.5899,388.5899,388.5899,1,1,453.0113,1.490116E-07,0
515,1855.422,388.5994,388.5994,388.5994,1,1,453.0145,0,0
516,1858.867,388.6092,388.6092,388.6092,1,1,453.0169,0,0
517,1862.458,388.6183,388.6183,388.6183,1,1,453.0214,0,0
518,1866.098,388.6269,388.6269,388.6269,1,1,453.0275,0,0
519,1869.766,388.6342,388.6342,388.6342,1,1,453.0381,0,0
520,1873.342,388.6436,388.6436,388.6436,1,1,453.0413,-1.192093E-07,0
521,1876.93,388.6524,388.6524,388.6524,1,1,453.0468,5.960464E-08,0
522,1880.524,388.6601,388.6601,388.6601,1,1,453.0561,-2.384186E-07,0
523,1884.044,388.6702,388.6702,388.6702,1,1,453.0574,-5.960464E-08,0
524,1887.562,388.678,388.678,388.678,1,1,453.0662,0,0
525,1891.08,388.6856,388.6856,388.6856,1,1,453.0753,0,0
526,1894.589,388.6933,388.6933,388.6933,1,1,453.0845,0,0
527,1898.116,388.7021,388.7021,388.7021,1,1,453.0901,2.980232E-08,0
528,1901.674,388.7105,388.7105,388.7105,1,1,453.0967,0,0
529,1905.318,388.7209,388.7209,388.7209,1,1,453.097,-5.960464E-08,0
530,1908.902,388.7289,388.7289,388.7289,1,1,453.1052,0,0
531,1912.533,388.738,388.738,388.738,1,1,453.1098,2.980232E-08,0
532,1916.045,388.7466,388.7466,388.7466,1,1,453.1158,0,0
533,1919.487,388.7544,388.7544,388.7544,1,1,453.1245,0,0
534,1923.126,388.7631,388.7631,388.7631,1,1,453.1304,5.960464E-08,0
535,1926.914,388.7713,388.7713,388.7713,1,1,453.1376,5.960464E-08,0
536,1930.42,388.7787,388.7787,388.7787,1,1,453.1479,2.980232E-08,0
537,1933.88,388.7878,388.7878,388.7878,1,1,453.1524,0,0
538,1937.282,388.7978,388.7978,388.7978,1,1,453.1538,5.960464E-08,0
539,1940.751,388.8071,388.8071,388.8071,1,1,453.1578,0,0
540,1944.135,388.8153,388.8153,388.8153,1,1,453.165,0,0
541,1947.527,388.8246,388.8246,388.8246,1,1,453.1689,-5.960464E-08,0
542,1950.904,388.8331,388.8331,388.8331,1,1,453.1752,-1.192093E-07,0
543,1954.263,388.843,388.843,388.843,1,1,453.1773,-5.960464E-08,0
544,1957.617,388.8524,388.8524,388.8524,1,1,453.1807,-1.192093E-07,0
545,1960.964,388.8607,388.8607,388.8607,1,1,453.1877,0,0
546,1964.41,388.8694,388.8694,388.8694,1,1,453.1936,0,0
547,1967.893,388.8776,388.8776,388.8776,1,1,453.2008,0,0
548,1971.333,388.8861,388.8861,388.8861,1,1,453.2072,2.980232E-08,0
549,1974.798,388.8942,388.8942,388.8942,1,1,453.215,0,0
550,1978.422,388.9022,388.9022,388.9022,1,1,453.223,0,0
551,1981.904,388.9117,388.9117,388.9117,1,1,453.2263,4.172325E-07,0
552,1985.47,388.9214,388.9214,388.9214,1,1,453.2286,2.980232E-08,0
553,1989.017,388.932,388.932,388.932,1,1,453.228,1.490116E-07,0
554,1992.584,388.9413,388.9413,388.9413,1,1,453.2318,-5.960464E-08,0
555,1996.054,388.9498,388.9498,388.9498,1,1,453.2384,0,0
556,1999.44,388.959,388.959,388.959,1,1,453.2424,-5.960464E-08,0
557,2003.096,388.9657,388.9657,388.9657,1,1,453.2546,-5.960464E-08,0
558,2006.475,388.9723,388.9723,388.9723,1,1,453.2674,0,0
559,2010.09,388.9807,388.9807,388.9807,1,1,453.2738,1.490116E-07,0
560,2013.834,388.9901,388.9901,388.9901,1,1,453.2774,2.980232E-08,0
561,2017.471,388.9991,388.9991,388.9991,1,1,453.2822,0,0
562,2021.137,389.0085,389.0085,389.0085,1,1,453.2853,8.940697E-08,0
563,2024.663,389.0159,389.0159,389.0159,1,1,453.2955,0,0
564,2028.254,389.0241,389.0241,389.0241,1,1,453.3029,0,0
565,2031.859,389.0333,389.0333,389.0333,1,1,453.3068,-5.960464E-08,0
566,2035.357,389.0421,389.0421,389.0421,1,1,453.3123,2.980232E-08,0
567,2038.745,389.0519,389.0519,389.0519,1,1,453.3144,0,0
568,2042.134,389.0601,389.0601,389.0601,1,1,453.3216,2.980232E-08,0
569,2045.508,389.0686,389.0686,389.0686,1,1,453.3281,0,0
570,2048.884,389.0782,389.0782,389.0782,1,1,453.3307,-5.960464E-08,0
571,2052.27,389.088,389.088,389.088,1,1,453.3329,0,0
572,2055.752,389.0959,389.0959,389.0959,1,1,453.3411,2.980232E-08,0
573,2059.113,389.1046,389.1046,389.1046,1,1,453.347,-1.192093E-07,0
574,2062.637,389.1133,389.1133,389.1133,1,1,453.3525,0,0
575,2066.136,389.1221,389.1221,389.1221,1,1,453.3579,-5.960464E-08,0
576,2069.548,389.1308,389.1308,389.1308,1,1,453.3637,2.980232E-08,0
577,2072.928,389.1408,389.1408,389.1408,1,1,453.3649,-5.960464E-08,0
578,2076.388,389.1508,389.1508,389.1508,1,1,453.3664,2.980232E-08,0
579,2080.02,389.1591,389.1591,389.1591,1,1,453.3733,0,0
580,2083.587,389.1682,389.1682,389.1682,1,1,453.378,1.788139E-07,0
581,2087.229,389.1779,389.1779,389.1779,1,1,453.38,0,0
582,2091.129,389.1875,389.1875,389.1875,1,1,453.3829,8.940697E-08,0
583,2094.929,389.1978,389.1978,389.1978,1,1,453.3833,1.788139E-07,0
584,2098.58,389.2072,389.2072,389.2072,1,1,453.3867,-5.960464E-08,0
585,2102.147,389.2174,389.2174,389.2174,1,1,453.3874,2.980232E-08,0
586,2105.738,389.2255,389.2255,389.2255,1,1,453.3951,-5.960464E-08,0
587,2109.277,389.2351,389.2351,389.2351,1,1,453.3978,0,0
588,2112.89,389.2431,389.2431,389.2431,1,1,453.4057,0,0
589,2116.499,389.2517,389.2517,389.2517,1,1,453.4117,0,0
590,2120.063,389.26,389.26,389.26,1,1,453.4186,-5.960464E-08,0
591,2123.663,389.2687,389.2687,389.2687,1,1,453.4241,2.980232E-08,0
592,2127.228,389.2781,389.2781,389.2781,1,1,453.4274,0,0
593,2130.679,389.2867,389.2867,389.2867,1,1,453.4337,0,0
594,2134.12,389.2955,389.2955,389.2955,1,1,453.4388,-5.960464E-08,0
595,2137.602,389.3054,389.3054,389.3054,1,1,453.4406,-5.960464E-08,0
596,2141.018,389.314,389.314,389.314,1,1,453.4465,2.980232E-08,0
597,2144.439,389.3223,389.3223,389.3223,1,1,453.4532,-5.960464E-08,0
598,2147.874,389.3304,389.3304,389.3304,1,1,453.461,2.980232E-08,0
599,2151.476,389.3387,389.3387,389.3387,1,1,453.468,2.980232E-08,0
600,2155.255,389.347,389.347,389.347,1,1,453.4745,2.980232E-08,0
601,2158.801,389.3562,389.3562,389.3562,1,1,453.4787,0,0
602,2162.446,389.3662,389.3662,389.3662,1,1,453.48,0,0
603,2166.062,389.3743,389.3743,389.3743,1,1,453.4874,0,0
604,2169.622,389.3839,389.3839,389.3839,1,1,453.4902,8.940697E-08,0
605,2173.127,389.392,389.392,389.392,1,1,453.4978,0,0
606,2176.675,389.4009,389.4009,389.4009,1,1,453.5027,-5.960464E-08,0
607,2180.231,389.4091,389.4091,389.4091,1,1,453.5098,-1.192093E-07,0
608,2183.744,389.4176,389.4176,389.4176,1,1,453.5161,1.192093E-07,0
609,2187.27,389.4262,389.4262,389.4262,1,1,453.522,2.980232E-07,0
610,2190.887,389.4349,389.4349,389.4349,1,1,453.5277,0,0
611,2194.429,389.4447,389.4447,389.4447,1,1,453.5297,0,0
612,2197.986,389.4532,389.4532,389.4532,1,1,453.536,2.980232E-08,0
613,2201.556,389.4618,389.4618,389.4618,1,1,453.5417,2.980232E-08,0
614,2205.07,389.4707,389.4707,389.4707,1,1,453.5467,2.980232E-08,0
615,2208.575,389.4797,389.4797,389.4797,1,1,453.5512,-5.960464E-08,0
616,2212.199,389.4883,389.4883,389.4883,1,1,453.5572,0,0
617,2215.772,389.4975,389.4975,389.4975,1,1,453.5609,0,0
618,2219.288,389.5049,389.5049,389.5049,1,1,453.5709,0,0
619,2222.771,389.5121,389.5121,389.5121,1,1,453.5813,2.980232E-08,0
620,2226.26,389.5207,389.5207,389.5207,1,1,453.5872,2.980232E-08,0
621,2229.943,389.5286,389.5286,389.5286,1,1,453.5953,0,0
622,2233.768,389.5385,389.5385,389.5385,1,1,453.5967,0,0
623,2237.853,389.5473,389.5473,389.5473,1,1,453.6021,0,0
624,2241.384,389.5584,389.5584,389.5584,1,1,453.5999,0,0
625,2245.114,389.568,389.568,389.568,1,1,453.6023,0,0
626,2248.818,389.5774,389.5774,389.5774,1,1,453.6056,0,0
627,2252.461,389.5875,389.5875,389.5875,1,1,453.6067,0,0
628,2256.128,389.5964,389.5964,389.5964,1,1,453.6114,1.192093E-07,0
629,2259.694,389.6044,389.6044,389.6044,1,1,453.6191,0,0
630,2263.309,389.6118,389.6118,389.6118,1,1,453.629,1.490116E-07,0
631,2266.811,389.6195,389.6195,389.6195,1,1,453.6377,2.980232E-08,0
632,2270.213,389.6291,389.6291,389.6291,1,1,453.6405,-5.960464E-08,0
633,2273.604,389.6363,389.6363,389.6363,1,1,453.6508,0,0
634,2276.964,389.6462,389.6462,389.6462,1,1,453.6522,-1.788139E-07,0
635,2280.317,389.6528,389.6528,389.6528,1,1,453.6648,2.980232E-08,0
636,2283.701,389.6612,389.6612,389.6612,1,1,453.6711,2.980232E-08,0
637,2287.213,389.6688,389.6688,389.6688,1,1,453.6801,0,0
638,2290.809,389.6786,389.6786,389.6786,1,1,453.6822,4.172325E-07,0
639,2294.369,389.6881,389.6881,389.6881,1,1,453.6851,5.960464E-08,0
640,2297.817,389.697,389.697,389.697,1,1,453.69,1.192093E-07,0
641,2301.268,389.7053,389.7053,389.7053,1,1,453.6967,0,0
642,2304.659,389.713,389.713,389.713,1,1,453.7053,0,0
643,2308.03,389.7211,389.7211,389.7211,1,1,453.7128,2.980232E-08,0
644,2311.406,389.7287,389.7287,389.7287,1,1,453.7217,2.980232E-08,0
645,2314.772,389.7351,389.7351,389.7351,1,1,453.7349,5.960464E-08,0
646,2318.177,389.7449,389.7449,389.7449,1,1,453.7366,2.980232E-08,0
647,2321.558,389.7529,389.7529,389.7529,1,1,453.7444,0,0
648,2324.959,389.7611,389.7611,389.7611,1,1,453.7514,0,0
649,2328.358,389.7693,389.7693,389.7693,1,1,453.7586,-5.960464E-08,0
650,2331.727,389.778,389.778,389.778,1,1,453.7639,1.192093E-07,0
651,2335.1,389.7863,389.7863,389.7863,1,1,453.771,8.940697E-08,0
652,2338.484,389.7959,389.7959,389.7959,1,1,453.7735,0,0
653,2341.839,389.8049,389.8049,389.8049,1,1,453.778,-1.788139E-07,0
654,2345.214,389.8127,389.8127,389.8127,1,1,453.7861,0,0
655,2348.604,389.8206,389.8206,389.8206,1,1,453.7944,2.980232E-08,0
656,2352.022,389.828,389.828,389.828,1,1,453.804,2.980232E-08,0
657,2355.408,389.8355,389.8355,389.8355,1,1,453.8132,0,0
658,2358.765,389.8446,389.8446,389.8446,1,1,453.8176,0,0
659,2362.125,389.8543,389.8543,389.8543,1,1,453.8195,2.980232E-08,0
660,2365.509,389.863,389.863,389.863,1,1,453.8251,-1.192093E-07,0
661,2368.88,389.8719,389.8719,389.8719,1,1,453.8297,0,0
662,2372.354,389.8815,389.8815,389.8815,1,1,453.8322,0,0
663,2375.748,389.8906,389.8906,389.8906,1,1,453.8365,5.960464E-08,0
664,2379.125,389.8975,389.8975,389.8975,1,1,453.8476,0,0
665,2382.531,389.9046,389.9046,389.9046,1,1,453.8584,0,0
666,2385.895,389.9126,389.9126,389.9126,1,1,453.866,2.980232E-08,0
667,2389.258,389.9216,389.9216,389.9216,1,1,453.8705,0,0
668,2392.685,389.9298,389.9298,389.9298,1,1,453.8774,-5.960464E-08,0
669,2396.105,389.9364,389.9364,389.9364,1,1,453.8897,-5.960464E-08,0
670,2399.509,389.9436,389.9436,389.9436,1,1,453.8999,0,0
671,2402.986,389.9518,389.9518,389.9518,1,1,453.9072,1.192093E-07,0
672,2406.583,389.9587,389.9587,389.9587,1,1,453.9183,-5.960464E-08,0
673,2410.135,389.9681,389.9681,389.9681,1,1,453.9215,0,0
674,2413.668,389.9756,389.9756,389.9756,1,1,453.9305,1.788139E-07,0
675,2417.264,389.9831,389.9831,389.9831,1,1,453.9401,0,0
676,2420.828,389.9914,389.9914,389.9914,1,1,453.9469,-5.960464E-08,0
677,2424.412,390.0001,390.0001,390.0001,1,1,453.9522,8.940697E-08,0
678,2427.985,390.0093,390.0093,390.0093,1,1,453.9559,0,0
679,2431.606,390.0165,390.0165,390.0165,1,1,453.9662,-5.960464E-08,0
680,2435.096,390.0247,390.0247,390.0247,1,1,453.9732,0,0
681,2438.709,390.033,390.033,390.033,1,1,453.9798,0,0
682,2442.251,390.0409,390.0409,390.0409,1,1,453.9878,1.490116E-07,0
683,2445.858,390.0498,390.0498,390.0498,1,1,453.9924,-1.192093E-07,0
684,2449.495,390.0589,390.0589,390.0589,1,1,453.9965,-5.960464E-08,0
685,2453.135,390.0672,390.0672,390.0672,1,1,454.0033,0,0
686,2456.622,390.0761,390.0761,390.0761,1,1,454.0079,-1.788139E-07,0
687,2460.078,390.0858,390.0858,390.0858,1,1,454.0099,-5.960464E-08,0
688,2463.558,390.0951,390.0951,390.0951,1,1,454.0134,0,0
689,2467.003,390.1039,390.1039,390.1039,1,1,454.0185,0,0
690,2470.469,390.1114,390.1114,390.1114,1,1,454.0278,-1.192093E-07,0
691,2473.983,390.1203,390.1203,390.1203,1,1,454.0323,0,0
692,2477.657,390.1299,390.1299,390.1299,1,1,454.0348,-5.960464E-08,0
693,2481.148,390.1378,390.1378,390.1378,1,1,454.0426,0,0
694,2484.591,390.1456,390.1456,390.1456,1,1,454.051,2.980232E-08,0
695,2487.983,390.1535,390.1535,390.1535,1,1,454.059,2.980232E-08,0
696,2491.377,390.1633,390.1633,390.1633,1,1,454.0608,2.980232E-08,0
697,2494.75,390.1725,390.1725,390.1725,1,1,454.0644,2.980232E-08,0
698,2498.12,390.1815,390.1815,390.1815,1,1,454.069,-5.960464E-08,0
699,2501.481,390.1893,390.1893,390.1893,1,1,454.077,2.980232E-08,0
700,2504.859,390.1965,390.1965,390.1965,1,1,454.0872,0,0
701,2508.229,390.2055,390.2055,390.2055,1,1,454.0917,0,0
702,2511.59,390.215,390.215,390.215,1,1,454.0943,-1.788139E-07,0
703,2514.971,390.2226,390.2226,390.2226,1,1,454.1031,0,0
704,2518.341,390.2307,390.2307,390.2307,1,1,454.1106,2.980232E-08,0
705,2521.699,390.2379,390.2379,390.2379,1,1,454.1205,-5.960464E-08,0
706,2525.072,390.2459,390.2459,390.2459,1,1,454.1281,0,0
707,2528.441,390.2535,390.2535,390.2535,1,1,454.1371,2.980232E-08,0
708,2531.827,390.2638,390.2638,390.2638,1,1,454.1374,5.960464E-08,0
709,2535.207,390.2719,390.2719,390.2719,1,1,454.1445,0,0
710,2538.562,390.2807,390.2807,390.2807,1,1,454.1493,2.980232E-08,0
711,2541.958,390.2901,390.2901,390.2901,1,1,454.1525,-5.960464E-08,0
712,2545.339,390.298,390.298,390.298,1,1,454.1604,0,0
713,2548.719,390.3067,390.3067,390.3067,1,1,454.1657,0,0
714,2552.13,390.3156,390.3156,390.3156,1,1,454.1703,5.960464E-08,0
715,2555.504,390.3236,390.3236,390.3236,1,1,454.1778,1.192093E-07,0
716,2558.87,390.3325,390.3325,390.3325,1,1,454.1825,-1.192093E-07,0
717,2562.235,390.3413,390.3413,390.3413,1,1,454.1874,0,0
