Step,TimeStamp,AvgEnergy,NoBoids,NoFoodSources,TotalFoodAvailable,Polarization,Expanse
470,14103.03,272.0652,25,0,0,0.4830566,1.076045
471,14133.02,272.0419,25,0,0,0.4937141,0.8155155
472,14163.02,272.0187,25,0,0,0.4319861,1.000001
473,14193.03,271.9954,25,0,0,0.4859492,0.893302
474,14223.02,271.9722,25,0,0,0.4759877,0.8997337
475,14253.02,271.9489,25,0,0,0.4772918,0.9789801
476,14283.02,271.9256,25,0,0,0.4924101,1.011161
477,14313.02,271.9024,25,0,0,0.4848472,1.019843
478,14343.02,271.8791,25,0,0,0.4729018,1.135149
479,14373.02,271.8558,25,0,0,0.4793618,0.970813
480,14403.02,271.8326,25,0,0,0.4386885,1.060585
481,14433.03,271.8093,25,0,0,0.3934607,0.9768356
482,14463.02,271.786,25,0,0,0.4974322,0.9931233
483,14493.02,271.7628,25,0,0,0.4699922,1.143905
484,14523.02,271.7395,25,0,0,0.4874553,0.8601565
485,14553.02,271.7162,25,0,0,0.4443362,0.8410267
486,14583.02,271.693,25,0,0,0.4559232,1.12787
487,14613.03,271.6697,25,0,0,0.4296054,1.081812
488,14643.03,271.6465,25,0,0,0.4806013,0.8513519
489,14673.03,271.6232,25,0,0,0.4790492,1.000507
490,14703.02,271.5999,25,0,0,0.4254873,1.189905
491,14733.03,271.5767,25,0,0,0.4667291,0.9758799
492,14763.02,271.5534,25,0,0,0.4835128,0.9412286
493,14793.02,271.5302,25,0,0,0.4963511,0.8396481
494,14823.02,271.5069,25,0,0,0.4144088,1.039828
495,14853.02,271.4836,25,0,0,0.4893452,1.030201
496,14883.02,271.4604,25,0,0,0.4897867,0.9713268
497,14913.03,271.4371,25,0,0,0.3844422,0.8424816
498,14943.02,271.4138,25,0,0,0.4492643,0.8209785
499,14973.03,271.3906,25,0,0,0.4423591,0.8724419
500,15003.03,271.3673,25,0,0,0.3891022,0.9601585
501,15033.02,271.344,25,0,0,0.4793043,1.060694
502,15063.02,271.3208,25,0,0,0.4679736,1.120679
503,15093.03,271.2975,25,0,0,0.4466265,0.9942068
504,15123.02,271.2742,25,0,0,0.4763416,0.9147719
505,15153.03,271.251,25,0,0,0.487996,1.064585
506,15183.03,271.2277,25,0,0,0.4710406,0.9953874
507,15213.02,271.2044,25,0,0,0.4820714,1.090068
508,15243.02,271.1812,25,0,0,0.4636915,0.9855845
509,15273.02,271.1579,25,0,0,0.4591511,0.765708
510,15303.03,271.1346,25,0,0,0.4391023,1.172902
511,15333.03,271.1114,25,0,0,0.4272154,0.9558716
512,15363.03,271.0881,25,0,0,0.4232492,1.101421
513,15393.03,271.0648,25,0,0,0.4635004,0.9562243
514,15423.03,271.0416,25,0,0,0.4599617,0.8874081
515,15453.03,271.0183,25,0,0,0.4612004,0.9074169
516,15483.02,270.9951,25,0,0,0.4590167,0.8776115
517,15513.03,270.9718,25,0,0,0.4255737,1.002797
518,15543.03,270.9485,25,0,0,0.4784444,1.083475
519,15573.02,270.9253,25,0,0,0.4692242,0.9689036
520,15603.03,270.902,25,0,0,0.4637248,1.146908
521,15633.02,270.8788,25,0,0,0.4647625,1.013014
522,15663.02,270.8555,25,0,0,0.4786114,0.7264797
523,15693.02,270.8322,25,0,0,0.4959655,0.7196491
524,15723.02,270.809,25,0,0,0.4871648,1.143634
525,15753.03,270.7857,25,0,0,0.3370861,0.9622817
526,15783.03,270.7624,25,0,0,0.4636134,0.8099183
527,15813.02,270.7392,25,0,0,0.4467127,1.292661
528,15843.02,270.7159,25,0,0,0.4406843,1.087226
529,15873.02,270.6926,25,0,0,0.3785743,1.064683
530,15903.02,270.6694,25,0,0,0.4573896,1.221286
531,15933.02,270.6461,25,0,0,0.4875882,0.9265638
532,15963.02,270.6229,25,0,0,0.467511,0.6951171
533,15993.02,270.5996,25,0,0,0.4812964,0.918914
534,16023.02,270.5763,25,0,0,0.4264371,1.111452
535,16053.02,270.5531,25,0,0,0.4788857,0.8533047
536,16083.02,270.5298,25,0,0,0.4895236,1.151658
537,16113.02,270.5065,25,0,0,0.4965657,0.9738598
538,16143.02,270.4833,25,0,0,0.4167249,1.036526
539,16173.02,270.46,25,0,0,0.4866227,0.9785949
540,16203.02,270.4367,25,0,0,0.4615856,1.020377
541,16233.03,270.4135,25,0,0,0.4475332,1.038742
542,16263.03,270.3902,25,0,0,0.4859169,1.169105
543,16293.03,270.3669,25,0,0,0.4942299,0.9406117
544,16323.02,270.3437,25,0,0,0.4708632,1.074605
545,16353.02,270.3204,25,0,0,0.4623969,0.967159
546,16383.03,270.2971,25,0,0,0.4550177,0.7882698
547,16413.02,270.2739,25,0,0,0.4974673,1.069337
548,16443.03,270.2506,25,0,0,0.498695,0.9453607
549,16473.03,270.2274,25,0,0,0.4776254,1.0094
550,16503.03,270.2041,25,0,0,0.4660919,0.9899737
551,16533.02,270.1808,25,0,0,0.4431092,0.919866
552,16563.03,270.1576,25,0,0,0.4808664,1.179735
553,16593.03,270.1343,25,0,0,0.4759222,0.976069
554,16623.03,270.1111,25,0,0,0.484478,0.8478566
555,16653.02,270.0878,25,0,0,0.4861607,0.8405903
556,16683.03,270.0645,25,0,0,0.4908087,0.9257387
557,16713.02,270.0413,25,0,0,0.4623489,0.9718915
558,16743.03,270.018,25,0,0,0.498028,1.184877
559,16773.03,269.9947,25,0,0,0.4786429,0.9596612
560,16803.02,269.9715,25,0,0,0.4794547,1.09257
561,16833.02,269.9482,25,0,0,0.4551822,0.8032858
562,16863.03,269.9249,25,0,0,0.4620613,1.116221
563,16893.03,269.9017,25,0,0,0.4610209,1.156109
564,16923.02,269.8784,25,0,0,0.4627981,0.9981444
565,16953.03,269.8551,25,0,0,0.419524,0.8496018
566,16983.03,269.8319,25,0,0,0.4739583,0.9400347
567,17013.03,269.8086,25,0,0,0.4906402,0.9246324
568,17043.02,269.7853,25,0,0,0.487695,1.087282
569,17073.03,269.7621,25,0,0,0.490353,1.285446
570,17103.03,269.7388,25,0,0,0.4911126,0.9251034
571,17133.03,269.7155,25,0,0,0.4184858,1.076249
572,17163.03,269.6923,25,0,0,0.4701334,1.254628
573,17193.03,269.669,25,0,0,0.4654932,1.116029
574,17223.03,269.6458,25,0,0,0.4784842,0.993665
575,17253.02,269.6225,25,0,0,0.4907702,0.9721514
576,17283.03,269.5992,25,0,0,0.4636633,1.001139
577,17313.03,269.576,25,0,0,0.4236829,1.259254
578,17343.03,269.5527,25,0,0,0.4913522,1.238319
579,17373.03,269.5294,25,0,0,0.4917654,1.022972
580,17403.03,269.5062,25,0,0,0.490097,0.884422
581,17433.03,269.4829,25,0,0,0.4462507,1.150175
582,17463.03,269.4597,25,0,0,0.4803673,0.746955
583,17493.03,269.4364,25,0,0,0.4874206,0.9001947
584,17523.03,269.4131,25,0,0,0.42428,0.9033654
585,17553.03,269.3899,25,0,0,0.4914316,1.044141
586,17583.03,269.3666,25,0,0,0.4951238,0.9649366
587,17613.03,269.3433,25,0,0,0.4758438,1.034783
588,17643.03,269.3201,25,0,0,0.4955215,0.9125469
589,17673.02,269.2968,25,0,0,0.4816629,1.030263
590,17703.03,269.2735,25,0,0,0.4887668,1.200115
591,17733.03,269.2503,25,0,0,0.4921769,0.9731208
592,17763.02,269.227,25,0,0,0.4834502,1.098172
593,17793.03,269.2038,25,0,0,0.4824919,1.095096
594,17823.03,269.1805,25,0,0,0.4467628,1.110018
595,17853.03,269.1572,25,0,0,0.4689032,1.06734
596,17883.03,269.134,25,0,0,0.4974539,0.8265721
597,17913.03,269.1107,25,0,0,0.4917674,1.139885
598,17943.03,269.0874,25,0,0,0.4793281,1.055644
599,17973.03,269.0642,25,0,0,0.4865345,1.172856
600,18003.03,269.0409,25,0,0,0.4922848,0.9391159
601,18033.03,269.0176,25,0,0,0.4527409,0.8743776
602,18063.03,268.9944,25,0,0,0.4572115,1.238972
603,18093.03,268.9711,25,0,0,0.4846539,1.015058
604,18123.03,268.9478,25,0,0,0.4752381,1.155221
605,18153.03,268.9246,25,0,0,0.4708188,0.9800224
606,18183.03,268.9013,25,0,0,0.4980539,1.062748
607,18213.03,268.8781,25,0,0,0.4754581,0.8880161
608,18243.03,268.8548,25,0,0,0.4943748,1.129727
609,18273.03,268.8315,25,0,0,0.4274622,0.8356757
610,18303.03,268.8083,25,0,0,0.4730171,0.8715065
611,18333.03,268.785,25,0,0,0.4013932,1.07984
612,18363.03,268.7617,25,0,0,0.4432521,1.136604
613,18393.03,268.7385,25,0,0,0.4422169,0.8335587
614,18423.02,268.7152,25,0,0,0.4645817,0.9988497
615,18453.03,268.692,25,0,0,0.4895843,0.8264866
616,18483.03,268.6687,25,0,0,0.422684,0.9026908
617,18513.03,268.6454,25,0,0,0.4658416,0.8846512
618,18543.02,268.6222,25,0,0,0.4577318,1.027701
619,18573.03,268.5989,25,0,0,0.4719463,0.9093437
620,18603.03,268.5756,25,0,0,0.4971135,1.053948
621,18633.03,268.5524,25,0,0,0.4179354,0.9977344
622,18663.03,268.5291,25,0,0,0.4944528,0.8584601
623,18693.03,268.5058,25,0,0,0.459103,0.7851123
624,18723.03,268.4826,25,0,0,0.4981838,0.7921917
625,18753.02,268.4593,25,0,0,0.4858204,0.8143249
626,18783.03,268.436,25,0,0,0.4396549,0.90961
627,18813.03,268.4128,25,0,0,0.4548624,0.9627581
628,18843.03,268.3895,25,0,0,0.4535817,1.069245
629,18873.03,268.3662,25,0,0,0.4626325,1.106938
630,18903.03,268.343,25,0,0,0.4652042,1.122412
631,18933.03,268.3197,25,0,0,0.481245,1.03601
632,18963.03,268.2964,25,0,0,0.4500185,1.073325
633,18993.03,268.2732,25,0,0,0.4418435,0.7868655
634,19023.03,268.2499,25,0,0,0.4699601,0.9502166
635,19053.03,268.2267,25,0,0,0.479696,1.034324
636,19083.03,268.2034,25,0,0,0.4730474,1.007594
637,19113.03,268.1801,25,0,0,0.4968356,0.9081889
638,19143.03,268.1569,25,0,0,0.4242583,1.166108
639,19173.03,268.1336,25,0,0,0.4695452,0.9349506
640,19203.02,268.1104,25,0,0,0.4973284,1.100973
641,19233.03,268.0871,25,0,0,0.4944369,1.007963
642,19263.03,268.0638,25,0,0,0.4568909,1.211618
643,19293.03,268.0406,25,0,0,0.4960285,1.076133
644,19323.03,268.0173,25,0,0,0.4775973,1.018615
645,19353.03,267.994,25,0,0,0.4513555,1.048543
646,19383.03,267.9708,25,0,0,0.4591059,1.038157
647,19413.03,267.9475,25,0,0,0.496393,1.066032
648,19443.03,267.9242,25,0,0,0.4527816,1.153386
649,19473.03,267.901,25,0,0,0.448228,0.9507413
650,19503.03,267.8777,25,0,0,0.4745653,0.8370713
651,19533.03,267.8544,25,0,0,0.4654589,1.195422
652,19563.03,267.8312,25,0,0,0.4824304,0.9217346
653,19593.03,267.8079,25,0,0,0.4639569,0.9448692
654,19623.03,267.7847,25,0,0,0.4746456,1.055598
655,19653.03,267.7614,25,0,0,0.4684859,0.8929594
656,19683.03,267.7381,25,0,0,0.4752416,0.9633576
657,19713.02,267.7149,25,0,0,0.4936175,1.038619
658,19743.02,267.6916,25,0,0,0.4861422,1.006436
659,19773.03,267.6683,25,0,0,0.4960997,1.089091
660,19803.03,267.6451,25,0,0,0.4695899,0.8481228
661,19833.03,267.6218,25,0,0,0.4811755,0.8866244
662,19863.03,267.5985,25,0,0,0.4631175,0.9924911
663,19893.03,267.5753,25,0,0,0.4582832,0.892109
664,19923.03,267.552,25,0,0,0.4562013,0.9638023
665,19953.03,267.5287,25,0,0,0.4545335,1.091656
666,19983.03,267.5055,25,0,0,0.4487077,0.8393849
667,20013.03,267.4822,25,0,0,0.4769341,0.8395189
668,20043.03,267.459,25,0,0,0.4894833,0.9808334
669,20073.02,267.4357,25,0,0,0.4528524,1.002058
670,20103.03,267.4124,25,0,0,0.481799,0.8605517
671,20133.03,267.3892,25,0,0,0.4511322,1.026441
672,20163.03,267.3659,25,0,0,0.4468203,0.9073899
673,20193.03,267.3427,25,0,0,0.4698719,0.8495355
674,20223.02,267.3194,25,0,0,0.4886193,1.041864
675,20253.03,267.2961,25,0,0,0.464161,0.8796408
676,20283.03,267.2729,25,0,0,0.43,0.9215448
677,20313.03,267.2496,25,0,0,0.4898373,0.8933386
678,20343.03,267.2263,25,0,0,0.450037,0.9370439
679,20373.03,267.2031,25,0,0,0.4716347,1.066298
680,20403.03,267.1798,25,0,0,0.4637756,1.080085
681,20433.03,267.1565,25,0,0,0.4768983,0.9704784
682,20463.03,267.1333,25,0,0,0.484291,1.148079
683,20493.03,267.11,25,0,0,0.4756813,1.035302
684,20523.03,267.0867,25,0,0,0.4516216,1.026382
685,20553.03,267.0635,25,0,0,0.4490839,0.9277205
686,20583.03,267.0402,25,0,0,0.4492727,0.9882299
687,20613.03,267.0169,25,0,0,0.4800029,1.151257
688,20643.03,266.9937,25,0,0,0.4566148,0.8853665
689,20673.03,266.9704,25,0,0,0.4961745,0.9844248
690,20703.03,266.9471,25,0,0,0.4278296,0.9182063
691,20733.03,266.9239,25,0,0,0.4380232,1.216165
692,20763.03,266.9006,25,0,0,0.4967373,1.032776
693,20793.03,266.8773,25,0,0,0.4000158,0.9639899
694,20823.03,266.8541,25,0,0,0.4811109,0.9453975
695,20853.03,266.8308,25,0,0,0.4928408,1.120889
696,20883.03,266.8076,25,0,0,0.4614381,1.030134
697,20913.03,266.7843,25,0,0,0.494677,1.053903
698,20943.03,266.761,25,0,0,0.4858544,1.04278
699,20973.03,266.7378,25,0,0,0.477395,1.241913
700,21003.03,266.7145,25,0,0,0.4850446,0.8221952
701,21033.03,266.6913,25,0,0,0.4861765,1.050344
702,21063.03,266.668,25,0,0,0.4623712,0.7883227
703,21093.03,266.6447,25,0,0,0.4678944,1.04625
704,21123.03,266.6215,25,0,0,0.4978688,0.8488208
705,21153.03,266.5982,25,0,0,0.4244898,0.9660841
706,21183.03,266.5749,25,0,0,0.4901792,1.014304
707,21213.03,266.5517,25,0,0,0.4353191,1.058917
708,21243.03,266.5284,25,0,0,0.4117605,1.020515
709,21273.03,266.5051,25,0,0,0.4936334,1.049903
710,21303.03,266.4819,25,0,0,0.4461453,0.9667789
711,21333.03,266.4586,25,0,0,0.4860643,0.8533888
712,21363.03,266.4354,25,0,0,0.4453261,1.049758
713,21393.03,266.4121,25,0,0,0.49416,1.283418
714,21423.03,266.3888,25,0,0,0.4923021,0.9973788
715,21453.03,266.3656,25,0,0,0.4816566,1.045096
716,21483.03,266.3423,25,0,0,0.4777677,1.030968
717,21513.03,266.319,25,0,0,0.490848,1.34722
718,21543.03,266.2958,25,0,0,0.47931,0.8921214
719,21573.03,266.2725,25,0,0,0.4647186,0.9505574
720,21603.03,266.2492,25,0,0,0.4161285,0.8621275
721,21633.03,266.226,25,0,0,0.457989,1.025476
722,21663.03,266.2027,25,0,0,0.4663759,0.9690573
723,21693.03,266.1794,25,0,0,0.364343,0.925015
724,21723.03,266.1562,25,0,0,0.4774403,0.6592584
725,21753.03,266.1329,25,0,0,0.4673213,1.206956
726,21783.03,266.1096,25,0,0,0.4826171,0.901572
727,21813.03,266.0864,25,0,0,0.4684141,1.006269
728,21843.03,266.0631,25,0,0,0.4967599,0.9776534
729,21873.03,266.0399,25,0,0,0.4475999,0.9158583
730,21903.03,266.0166,25,0,0,0.4811517,1.03643
